player,team,matchweek,date,start11
Anthony Elanga,Manchester United,29.0,2022-03-12,False
Hugo Lloris,Tottenham Hotspur,29.0,2022-03-12,True
Matt Doherty,Tottenham Hotspur,29.0,2022-03-12,True
Sergio Reguilón,Tottenham Hotspur,29.0,2022-03-12,True
Cristian Romero,Tottenham Hotspur,29.0,2022-03-12,True
Pierre Højbjerg,Tottenham Hotspur,29.0,2022-03-12,True
Son Heung-min,Tottenham Hotspur,29.0,2022-03-12,True
Harry Kane,Tottenham Hotspur,29.0,2022-03-12,True
Eric Dier,Tottenham Hotspur,29.0,2022-03-12,True
Dejan Kulusevski,Tottenham Hotspur,29.0,2022-03-12,True
Rodrigo Bentancur,Tottenham Hotspur,29.0,2022-03-12,True
Ben Davies,Tottenham Hotspur,29.0,2022-03-12,True
Pierluigi Gollini,Tottenham Hotspur,29.0,2022-03-12,False
Davinson Sánchez,Tottenham Hotspur,29.0,2022-03-12,False
Harry Winks,Tottenham Hotspur,29.0,2022-03-12,False
Emerson,Tottenham Hotspur,29.0,2022-03-12,False
Joe Rodon,Tottenham Hotspur,29.0,2022-03-12,False
Steven Bergwijn,Tottenham Hotspur,29.0,2022-03-12,False
Lucas Moura,Tottenham Hotspur,29.0,2022-03-12,False
Harvey White,Tottenham Hotspur,29.0,2022-03-12,False
Dane Scarlett,Tottenham Hotspur,29.0,2022-03-12,False
Illan Meslier,Leeds United,29.0,2022-03-13,True
Luke Ayling,Leeds United,29.0,2022-03-13,True
Adam Forshaw,Leeds United,29.0,2022-03-13,True
Patrick Bamford,Leeds United,29.0,2022-03-13,True
Raphinha,Leeds United,29.0,2022-03-13,True
Diego Llorente,Leeds United,29.0,2022-03-13,True
Stuart Dallas,Leeds United,29.0,2022-03-13,True
Rodrigo,Leeds United,29.0,2022-03-13,True
Daniel James,Leeds United,29.0,2022-03-13,True
Pascal Struijk,Leeds United,29.0,2022-03-13,True
Mateusz Klich,Leeds United,29.0,2022-03-13,True
Kristoffer Klaesson,Leeds United,29.0,2022-03-13,False
Robin Koch,Leeds United,29.0,2022-03-13,False
Jack Harrison,Leeds United,29.0,2022-03-13,False
Lewis Bate,Leeds United,29.0,2022-03-13,False
Joe Gelhardt,Leeds United,29.0,2022-03-13,False
Charlie Cresswell,Leeds United,29.0,2022-03-13,False
Crysencio Summerville,Leeds United,29.0,2022-03-13,False
Sam Greenwood,Leeds United,29.0,2022-03-13,False
Jamie Shackleton,Leeds United,29.0,2022-03-13,False
Tim Krul,Norwich City,29.0,2022-03-13,True
Max Aarons,Norwich City,29.0,2022-03-13,True
Ben Gibson,Norwich City,29.0,2022-03-13,True
Lukas Rupp,Norwich City,29.0,2022-03-13,True
Ozan Kabak,Norwich City,29.0,2022-03-13,True
Milot Rashica,Norwich City,29.0,2022-03-13,True
Pierre Lees-Melou,Norwich City,29.0,2022-03-13,True
Brandon Williams,Norwich City,29.0,2022-03-13,True
Teemu Pukki,Norwich City,29.0,2022-03-13,True
Kenny McLean,Norwich City,29.0,2022-03-13,True
Josh Sargent,Norwich City,29.0,2022-03-13,True
Angus Gunn,Norwich City,29.0,2022-03-13,False
Billy Gilmour,Norwich City,29.0,2022-03-13,False
Kieran Dowell,Norwich City,29.0,2022-03-13,False
Przemysław Płacheta,Norwich City,29.0,2022-03-13,False
Mathias Normann,Norwich City,29.0,2022-03-13,False
Jakob Sørensen,Norwich City,29.0,2022-03-13,False
Dimitris Giannoulis,Norwich City,29.0,2022-03-13,False
Jonathan Tomkinson,Norwich City,29.0,2022-03-13,False
Jon Rowe,Norwich City,29.0,2022-03-13,False
Edouard Mendy,Chelsea,29.0,2022-03-13,True
Antonio Rüdiger,Chelsea,29.0,2022-03-13,True
Andreas Christensen,Chelsea,29.0,2022-03-13,True
Jorginho,Chelsea,29.0,2022-03-13,True
N'Golo Kanté,Chelsea,29.0,2022-03-13,True
Timo Werner,Chelsea,29.0,2022-03-13,True
Trevoh Chalobah,Chelsea,29.0,2022-03-13,True
Mason Mount,Chelsea,29.0,2022-03-13,True
Hakim Ziyech,Chelsea,29.0,2022-03-13,True
Kai Havertz,Chelsea,29.0,2022-03-13,True
Malang Sarr,Chelsea,29.0,2022-03-13,True
Kepa Arrizabalaga,Chelsea,29.0,2022-03-13,False
Marcos Alonso,Chelsea,29.0,2022-03-13,False
Thiago Silva,Chelsea,29.0,2022-03-13,False
Mateo Kovačić,Chelsea,29.0,2022-03-13,False
Romelu Lukaku,Chelsea,29.0,2022-03-13,False
Christian Pulisic,Chelsea,29.0,2022-03-13,False
Ruben Loftus-Cheek,Chelsea,29.0,2022-03-13,False
Saúl Ñíguez,Chelsea,29.0,2022-03-13,False
Ross Barkley,Chelsea,29.0,2022-03-13,False
Martin Dúbravka,Newcastle United,29.0,2022-03-13,True
Fabian Schär,Newcastle United,29.0,2022-03-13,True
Jamaal Lascelles,Newcastle United,29.0,2022-03-13,True
Matt Targett,Newcastle United,29.0,2022-03-13,True
Javier Manquillo,Newcastle United,29.0,2022-03-13,True
Chris Wood,Newcastle United,29.0,2022-03-13,True
Jacob Murphy,Newcastle United,29.0,2022-03-13,True
Miguel Almirón,Newcastle United,29.0,2022-03-13,True
Dan Burn,Newcastle United,29.0,2022-03-13,True
Sean Longstaff,Newcastle United,29.0,2022-03-13,True
Bruno Guimarães,Newcastle United,29.0,2022-03-13,True
Karl Darlow,Newcastle United,29.0,2022-03-13,False
Mark Gillespie,Newcastle United,29.0,2022-03-13,False
Paul Dummett,Newcastle United,29.0,2022-03-13,False
Allan Saint-Maximin,Newcastle United,29.0,2022-03-13,False
Matt Ritchie,Newcastle United,29.0,2022-03-13,False
Emil Krafth,Newcastle United,29.0,2022-03-13,False
Ryan Fraser,Newcastle United,29.0,2022-03-13,False
Dwight Gayle,Newcastle United,29.0,2022-03-13,False
Lucas De Bolle,Newcastle United,29.0,2022-03-13,False
Łukasz Fabiański,West Ham United,29.0,2022-03-13,True
Aaron Cresswell,West Ham United,29.0,2022-03-13,True
Kurt Zouma,West Ham United,29.0,2022-03-13,True
Pablo Fornals,West Ham United,29.0,2022-03-13,True
Michail Antonio,West Ham United,29.0,2022-03-13,True
Manuel Lanzini,West Ham United,29.0,2022-03-13,True
Craig Dawson,West Ham United,29.0,2022-03-13,True
Saïd Benrahma,West Ham United,29.0,2022-03-13,True
Tomáš Souček,West Ham United,29.0,2022-03-13,True
Ben Johnson,West Ham United,29.0,2022-03-13,True
Declan Rice,West Ham United,29.0,2022-03-13,True
Alphonse Areola,West Ham United,29.0,2022-03-13,False
Andriy Yarmolenko,West Ham United,29.0,2022-03-13,False
Mark Noble,West Ham United,29.0,2022-03-13,False
Issa Diop,West Ham United,29.0,2022-03-13,False
Ryan Fredericks,West Ham United,29.0,2022-03-13,False
Arthur Masuaku,West Ham United,29.0,2022-03-13,False
Alex Král,West Ham United,29.0,2022-03-13,False
Armstrong Okoflex,West Ham United,29.0,2022-03-13,False
Sonny Perkins,West Ham United,29.0,2022-03-13,False
Emiliano Martínez,Aston Villa,29.0,2022-03-13,True
Matty Cash,Aston Villa,29.0,2022-03-13,True
Tyrone Mings,Aston Villa,29.0,2022-03-13,True
Douglas Luiz,Aston Villa,29.0,2022-03-13,True
John McGinn,Aston Villa,29.0,2022-03-13,True
Ollie Watkins,Aston Villa,29.0,2022-03-13,True
Calum Chambers,Aston Villa,29.0,2022-03-13,True
Danny Ings,Aston Villa,29.0,2022-03-13,True
Philippe Coutinho,Aston Villa,29.0,2022-03-13,True
Lucas Digne,Aston Villa,29.0,2022-03-13,True
Jacob Ramsey,Aston Villa,29.0,2022-03-13,True
Robin Olsen,Aston Villa,29.0,2022-03-13,False
Ezri Konsa,Aston Villa,29.0,2022-03-13,False
Morgan Sanson,Aston Villa,29.0,2022-03-13,False
Emi Buendía,Aston Villa,29.0,2022-03-13,False
Bertrand Traoré,Aston Villa,29.0,2022-03-13,False
Ashley Young,Aston Villa,29.0,2022-03-13,False
Leon Bailey,Aston Villa,29.0,2022-03-13,False
Carney Chukwuemeka,Aston Villa,29.0,2022-03-13,False
Tim Iroegbunam,Aston Villa,29.0,2022-03-13,False
Fraser Forster,Southampton,29.0,2022-03-13,True
Kyle Walker-Peters,Southampton,29.0,2022-03-13,True
Oriol Romeu,Southampton,29.0,2022-03-13,True
James Ward-Prowse,Southampton,29.0,2022-03-13,True
Che Adams,Southampton,29.0,2022-03-13,True
Romain Perraud,Southampton,29.0,2022-03-13,True
Stuart Armstrong,Southampton,29.0,2022-03-13,True
William Smallbone,Southampton,29.0,2022-03-13,True
Mohammed Salisu,Southampton,29.0,2022-03-13,True
Mohamed Elyounoussi,Southampton,29.0,2022-03-13,True
Jan Bednarek,Southampton,29.0,2022-03-13,True
Willy Caballero,Southampton,29.0,2022-03-13,False
Jack Stephens,Southampton,29.0,2022-03-13,False
Shane Long,Southampton,29.0,2022-03-13,False
Adam Armstrong,Southampton,29.0,2022-03-13,False
Nathan Redmond,Southampton,29.0,2022-03-13,False
Armando Broja,Southampton,29.0,2022-03-13,False
Ibrahima Diallo,Southampton,29.0,2022-03-13,False
Theo Walcott,Southampton,29.0,2022-03-13,False
Yan Valery,Southampton,29.0,2022-03-13,False
Ben Foster,Watford,29.0,2022-03-13,True
Imran Louza,Watford,29.0,2022-03-13,True
João Pedro,Watford,29.0,2022-03-13,True
Hassane Kamara,Watford,29.0,2022-03-13,True
Moussa Sissoko,Watford,29.0,2022-03-13,True
Kiko Femenía,Watford,29.0,2022-03-13,True
Samir Santos,Watford,29.0,2022-03-13,True
Emmanuel Dennis,Watford,29.0,2022-03-13,True
Christian Kabasele,Watford,29.0,2022-03-13,True
Cucho,Watford,29.0,2022-03-13,True
Juraj Kucka,Watford,29.0,2022-03-13,True
Daniel Bachmann,Watford,29.0,2022-03-13,False
William Troost-Ekong,Watford,29.0,2022-03-13,False
Joshua King,Watford,29.0,2022-03-13,False
Tom Cleverley,Watford,29.0,2022-03-13,False
Adam Masina,Watford,29.0,2022-03-13,False
Ken Sema,Watford,29.0,2022-03-13,False
Craig Cathcart,Watford,29.0,2022-03-13,False
Samuel Kalu,Watford,29.0,2022-03-13,False
Edo Kayembe,Watford,29.0,2022-03-13,False
Jordan Pickford,Everton,29.0,2022-03-13,True
Jonjoe Kenny,Everton,29.0,2022-03-13,True
Mason Holgate,Everton,29.0,2022-03-13,True
Richarlison,Everton,29.0,2022-03-13,True
Demarai Gray,Everton,29.0,2022-03-13,True
Abdoulaye Doucouré,Everton,29.0,2022-03-13,True
Vitaliy Mykolenko,Everton,29.0,2022-03-13,True
Ben Godfrey,Everton,29.0,2022-03-13,True
Séamus Coleman,Everton,29.0,2022-03-13,True
Anthony Gordon,Everton,29.0,2022-03-13,True
Donny van de Beek,Everton,29.0,2022-03-13,True
Asmir Begović,Everton,29.0,2022-03-13,False
Michael Keane,Everton,29.0,2022-03-13,False
Allan,Everton,29.0,2022-03-13,False
Andros Townsend,Everton,29.0,2022-03-13,False
Alex Iwobi,Everton,29.0,2022-03-13,False
André Gomes,Everton,29.0,2022-03-13,False
Salomón Rondón,Everton,29.0,2022-03-13,False
Anwar El Ghazi,Everton,29.0,2022-03-13,False
Dele Alli,Everton,29.0,2022-03-13,False
José Sá,Wolverhampton Wanderers,29.0,2022-03-13,True
Fernando Marçal,Wolverhampton Wanderers,29.0,2022-03-13,True
Rúben Neves,Wolverhampton Wanderers,29.0,2022-03-13,True
Raúl Jiménez,Wolverhampton Wanderers,29.0,2022-03-13,True
Conor Coady,Wolverhampton Wanderers,29.0,2022-03-13,True
Jonny Castro,Wolverhampton Wanderers,29.0,2022-03-13,True
Max Kilman,Wolverhampton Wanderers,29.0,2022-03-13,True
Hwang Hee-chan,Wolverhampton Wanderers,29.0,2022-03-13,True
Romain Saïss,Wolverhampton Wanderers,29.0,2022-03-13,True
João Moutinho,Wolverhampton Wanderers,29.0,2022-03-13,True
Leander Dendoncker,Wolverhampton Wanderers,29.0,2022-03-13,True
John Ruddy,Wolverhampton Wanderers,29.0,2022-03-13,False
Rayan Aït Nouri,Wolverhampton Wanderers,29.0,2022-03-13,False
Daniel Podence,Wolverhampton Wanderers,29.0,2022-03-13,False
Francisco Trincão,Wolverhampton Wanderers,29.0,2022-03-13,False
Willy Boly,Wolverhampton Wanderers,29.0,2022-03-13,False
Fábio Silva,Wolverhampton Wanderers,29.0,2022-03-13,False
Chiquinho,Wolverhampton Wanderers,29.0,2022-03-13,False
Toti Gomes,Wolverhampton Wanderers,29.0,2022-03-13,False
Luke Cundle,Wolverhampton Wanderers,29.0,2022-03-13,False
Aaron Ramsdale,Arsenal,29.0,2022-03-13,True
Kieran Tierney,Arsenal,29.0,2022-03-13,True
Ben White,Arsenal,29.0,2022-03-13,True
Thomas Partey,Arsenal,29.0,2022-03-13,True
Gabriel Dos Santos,Arsenal,29.0,2022-03-13,True
Bukayo Saka,Arsenal,29.0,2022-03-13,True
Martin Ødegaard,Arsenal,29.0,2022-03-13,True
Alexandre Lacazette,Arsenal,29.0,2022-03-13,True
Cédric Soares,Arsenal,29.0,2022-03-13,True
Granit Xhaka,Arsenal,29.0,2022-03-13,True
Martinelli,Arsenal,29.0,2022-03-13,True
Bernd Leno,Arsenal,29.0,2022-03-13,False
Emile Smith Rowe,Arsenal,29.0,2022-03-13,False
Rob Holding,Arsenal,29.0,2022-03-13,False
Nicolas Pépé,Arsenal,29.0,2022-03-13,False
Nuno Tavares,Arsenal,29.0,2022-03-13,False
Albert Sambi Lokonga,Arsenal,29.0,2022-03-13,False
Mohamed Elneny,Arsenal,29.0,2022-03-13,False
Eddie Nketiah,Arsenal,29.0,2022-03-13,False
Zak Swanson,Arsenal,29.0,2022-03-13,False
Kasper Schmeichel,Leicester City,29.0,2022-03-13,True
Çağlar Söyüncü,Leicester City,29.0,2022-03-13,True
Harvey Barnes,Leicester City,29.0,2022-03-13,True
James Maddison,Leicester City,29.0,2022-03-13,True
Marc Albrighton,Leicester City,29.0,2022-03-13,True
Kelechi Iheanacho,Leicester City,29.0,2022-03-13,True
Daniel Amartey,Leicester City,29.0,2022-03-13,True
Ricardo Pereira,Leicester City,29.0,2022-03-13,True
Kiernan Dewsbury-Hall,Leicester City,29.0,2022-03-13,True
Nampalys Mendy,Leicester City,29.0,2022-03-13,True
Luke Thomas,Leicester City,29.0,2022-03-13,True
Eldin Jakupović,Leicester City,29.0,2022-03-13,False
James Justin,Leicester City,29.0,2022-03-13,False
Youri Tielemans,Leicester City,29.0,2022-03-13,False
Ayoze Pérez,Leicester City,29.0,2022-03-13,False
Hamza Choudhury,Leicester City,29.0,2022-03-13,False
Jannik Vestergaard,Leicester City,29.0,2022-03-13,False
Wilfred Ndidi,Leicester City,29.0,2022-03-13,False
Patson Daka,Leicester City,29.0,2022-03-13,False
Ademola Lookman,Leicester City,29.0,2022-03-13,False
Vicente Guaita,Crystal Palace,29.0,2022-03-14,True
Tyrick Mitchell,Crystal Palace,29.0,2022-03-14,True
Marc Guéhi,Crystal Palace,29.0,2022-03-14,True
Michael Olise,Crystal Palace,29.0,2022-03-14,True
Cheikhou Kouyaté,Crystal Palace,29.0,2022-03-14,True
Wilfried Zaha,Crystal Palace,29.0,2022-03-14,True
Jean-Philippe Mateta,Crystal Palace,29.0,2022-03-14,True
Jeffrey Schlupp,Crystal Palace,29.0,2022-03-14,True
Joachim Andersen,Crystal Palace,29.0,2022-03-14,True
Nathaniel Clyne,Crystal Palace,29.0,2022-03-14,True
Conor Gallagher,Crystal Palace,29.0,2022-03-14,True
Jack Butland,Crystal Palace,29.0,2022-03-14,False
Remi Matthews,Crystal Palace,29.0,2022-03-14,False
Joel Ward,Crystal Palace,29.0,2022-03-14,False
James Tomkins,Crystal Palace,29.0,2022-03-14,False
Jordan Ayew,Crystal Palace,29.0,2022-03-14,False
Eberechi Eze,Crystal Palace,29.0,2022-03-14,False
Christian Benteke,Crystal Palace,29.0,2022-03-14,False
Odsonne Édouard,Crystal Palace,29.0,2022-03-14,False
Jaïro Riedewald,Crystal Palace,29.0,2022-03-14,False
Ederson,Manchester City,29.0,2022-03-14,True
Kyle Walker,Manchester City,29.0,2022-03-14,True
John Stones,Manchester City,29.0,2022-03-14,True
Jack Grealish,Manchester City,29.0,2022-03-14,True
Aymeric Laporte,Manchester City,29.0,2022-03-14,True
Rodri,Manchester City,29.0,2022-03-14,True
Kevin De Bruyne,Manchester City,29.0,2022-03-14,True
Bernardo Silva,Manchester City,29.0,2022-03-14,True
Riyad Mahrez,Manchester City,29.0,2022-03-14,True
João Cancelo,Manchester City,29.0,2022-03-14,True
Phil Foden,Manchester City,29.0,2022-03-14,True
Zack Steffen,Manchester City,29.0,2022-03-14,False
Scott Carson,Manchester City,29.0,2022-03-14,False
Nathan Aké,Manchester City,29.0,2022-03-14,False
Raheem Sterling,Manchester City,29.0,2022-03-14,False
İlkay Gündoğan,Manchester City,29.0,2022-03-14,False
Gabriel Jesus,Manchester City,29.0,2022-03-14,False
Oleksandr Zinchenko,Manchester City,29.0,2022-03-14,False
Fernandinho,Manchester City,29.0,2022-03-14,False
Luke Mbete-Tatu,Manchester City,29.0,2022-03-14,False
Robert Sánchez,Brighton & Hove Albion,16.0,2022-03-16,True
Marc Cucurella,Brighton & Hove Albion,16.0,2022-03-16,True
Lewis Dunk,Brighton & Hove Albion,16.0,2022-03-16,True
Yves Bissouma,Brighton & Hove Albion,16.0,2022-03-16,True
Neal Maupay,Brighton & Hove Albion,16.0,2022-03-16,True
Alexis Mac Allister,Brighton & Hove Albion,16.0,2022-03-16,True
Leandro Trossard,Brighton & Hove Albion,16.0,2022-03-16,True
Pascal Groß,Brighton & Hove Albion,16.0,2022-03-16,True
Solly March,Brighton & Hove Albion,16.0,2022-03-16,True
Shane Duffy,Brighton & Hove Albion,16.0,2022-03-16,True
Joël Veltman,Brighton & Hove Albion,16.0,2022-03-16,True
Jason Steele,Brighton & Hove Albion,16.0,2022-03-16,False
Tariq Lamptey,Brighton & Hove Albion,16.0,2022-03-16,False
Enock Mwepu,Brighton & Hove Albion,16.0,2022-03-16,False
Jakub Moder,Brighton & Hove Albion,16.0,2022-03-16,False
Steven Alzate,Brighton & Hove Albion,16.0,2022-03-16,False
Danny Welbeck,Brighton & Hove Albion,16.0,2022-03-16,False
Moisés Caicedo,Brighton & Hove Albion,16.0,2022-03-16,False
Marc Leonard,Brighton & Hove Albion,16.0,2022-03-16,False
Jeremy Sarmiento,Brighton & Hove Albion,16.0,2022-03-16,False
Hugo Lloris,Tottenham Hotspur,16.0,2022-03-16,True
Matt Doherty,Tottenham Hotspur,16.0,2022-03-16,True
Sergio Reguilón,Tottenham Hotspur,16.0,2022-03-16,True
Cristian Romero,Tottenham Hotspur,16.0,2022-03-16,True
Pierre Højbjerg,Tottenham Hotspur,16.0,2022-03-16,True
Son Heung-min,Tottenham Hotspur,16.0,2022-03-16,True
Harry Kane,Tottenham Hotspur,16.0,2022-03-16,True
Eric Dier,Tottenham Hotspur,16.0,2022-03-16,True
Dejan Kulusevski,Tottenham Hotspur,16.0,2022-03-16,True
Rodrigo Bentancur,Tottenham Hotspur,16.0,2022-03-16,True
Ben Davies,Tottenham Hotspur,16.0,2022-03-16,True
Pierluigi Gollini,Tottenham Hotspur,16.0,2022-03-16,False
Davinson Sánchez,Tottenham Hotspur,16.0,2022-03-16,False
Harry Winks,Tottenham Hotspur,16.0,2022-03-16,False
Emerson,Tottenham Hotspur,16.0,2022-03-16,False
Joe Rodon,Tottenham Hotspur,16.0,2022-03-16,False
Steven Bergwijn,Tottenham Hotspur,16.0,2022-03-16,False
Lucas Moura,Tottenham Hotspur,16.0,2022-03-16,False
Harvey White,Tottenham Hotspur,16.0,2022-03-16,False
Dane Scarlett,Tottenham Hotspur,16.0,2022-03-16,False
Aaron Ramsdale,Arsenal,27.0,2022-03-16,True
Kieran Tierney,Arsenal,27.0,2022-03-16,True
Ben White,Arsenal,27.0,2022-03-16,True
Thomas Partey,Arsenal,27.0,2022-03-16,True
Gabriel Dos Santos,Arsenal,27.0,2022-03-16,True
Bukayo Saka,Arsenal,27.0,2022-03-16,True
Martin Ødegaard,Arsenal,27.0,2022-03-16,True
Alexandre Lacazette,Arsenal,27.0,2022-03-16,True
Cédric Soares,Arsenal,27.0,2022-03-16,True
Granit Xhaka,Arsenal,27.0,2022-03-16,True
Martinelli,Arsenal,27.0,2022-03-16,True
Bernd Leno,Arsenal,27.0,2022-03-16,False
Emile Smith Rowe,Arsenal,27.0,2022-03-16,False
Rob Holding,Arsenal,27.0,2022-03-16,False
Nicolas Pépé,Arsenal,27.0,2022-03-16,False
Nuno Tavares,Arsenal,27.0,2022-03-16,False
Albert Sambi Lokonga,Arsenal,27.0,2022-03-16,False
Mohamed Elneny,Arsenal,27.0,2022-03-16,False
Eddie Nketiah,Arsenal,27.0,2022-03-16,False
Zak Swanson,Arsenal,27.0,2022-03-16,False
Alisson,Liverpool,27.0,2022-03-16,True
Fabinho,Liverpool,27.0,2022-03-16,True
Virgil van Dijk,Liverpool,27.0,2022-03-16,True
Thiago Alcántara,Liverpool,27.0,2022-03-16,True
Sadio Mané,Liverpool,27.0,2022-03-16,True
Jordan Henderson,Liverpool,27.0,2022-03-16,True
Diogo Jota,Liverpool,27.0,2022-03-16,True
Luis Díaz,Liverpool,27.0,2022-03-16,True
Andrew Robertson,Liverpool,27.0,2022-03-16,True
Joël Matip,Liverpool,27.0,2022-03-16,True
Trent Alexander-Arnold,Liverpool,27.0,2022-03-16,True
Caoimhín Kelleher,Liverpool,27.0,2022-03-16,False
Ibrahima Konaté,Liverpool,27.0,2022-03-16,False
Naby Keïta,Liverpool,27.0,2022-03-16,False
Roberto Firmino,Liverpool,27.0,2022-03-16,False
Mohamed Salah,Liverpool,27.0,2022-03-16,False
Joe Gomez,Liverpool,27.0,2022-03-16,False
Alex Oxlade-Chamberlain,Liverpool,27.0,2022-03-16,False
Curtis Jones,Liverpool,27.0,2022-03-16,False
Takumi Minamino,Liverpool,27.0,2022-03-16,False
Asmir Begović,Everton,20.0,2022-03-17,True
Mason Holgate,Everton,20.0,2022-03-17,True
Michael Keane,Everton,20.0,2022-03-17,True
Allan,Everton,20.0,2022-03-17,True
Richarlison,Everton,20.0,2022-03-17,True
Demarai Gray,Everton,20.0,2022-03-17,True
Abdoulaye Doucouré,Everton,20.0,2022-03-17,True
Alex Iwobi,Everton,20.0,2022-03-17,True
Ben Godfrey,Everton,20.0,2022-03-17,True
Séamus Coleman,Everton,20.0,2022-03-17,True
Anthony Gordon,Everton,20.0,2022-03-17,True
Andy Lonergan,Everton,20.0,2022-03-17,False
Harry Tyrer,Everton,20.0,2022-03-17,False
Nathan Patterson,Everton,20.0,2022-03-17,False
Dominic Calvert-Lewin,Everton,20.0,2022-03-17,False
Andros Townsend,Everton,20.0,2022-03-17,False
Vitaliy Mykolenko,Everton,20.0,2022-03-17,False
André Gomes,Everton,20.0,2022-03-17,False
Salomón Rondón,Everton,20.0,2022-03-17,False
Dele Alli,Everton,20.0,2022-03-17,False
Martin Dúbravka,Newcastle United,20.0,2022-03-17,True
Fabian Schär,Newcastle United,20.0,2022-03-17,True
Joelinton,Newcastle United,20.0,2022-03-17,True
Matt Targett,Newcastle United,20.0,2022-03-17,True
Emil Krafth,Newcastle United,20.0,2022-03-17,True
Chris Wood,Newcastle United,20.0,2022-03-17,True
Ryan Fraser,Newcastle United,20.0,2022-03-17,True
Miguel Almirón,Newcastle United,20.0,2022-03-17,True
Joe Willock,Newcastle United,20.0,2022-03-17,True
Dan Burn,Newcastle United,20.0,2022-03-17,True
Bruno Guimarães,Newcastle United,20.0,2022-03-17,True
Karl Darlow,Newcastle United,20.0,2022-03-17,False
Paul Dummett,Newcastle United,20.0,2022-03-17,False
Jamaal Lascelles,Newcastle United,20.0,2022-03-17,False
Allan Saint-Maximin,Newcastle United,20.0,2022-03-17,False
Matt Ritchie,Newcastle United,20.0,2022-03-17,False
Javier Manquillo,Newcastle United,20.0,2022-03-17,False
Jacob Murphy,Newcastle United,20.0,2022-03-17,False
Dwight Gayle,Newcastle United,20.0,2022-03-17,False
Sean Longstaff,Newcastle United,20.0,2022-03-17,False
José Sá,Wolverhampton Wanderers,30.0,2022-03-18,True
Rayan Aït Nouri,Wolverhampton Wanderers,30.0,2022-03-18,True
Rúben Neves,Wolverhampton Wanderers,30.0,2022-03-18,True
Raúl Jiménez,Wolverhampton Wanderers,30.0,2022-03-18,True
Daniel Podence,Wolverhampton Wanderers,30.0,2022-03-18,True
Willy Boly,Wolverhampton Wanderers,30.0,2022-03-18,True
Conor Coady,Wolverhampton Wanderers,30.0,2022-03-18,True
Jonny Castro,Wolverhampton Wanderers,30.0,2022-03-18,True
Romain Saïss,Wolverhampton Wanderers,30.0,2022-03-18,True
João Moutinho,Wolverhampton Wanderers,30.0,2022-03-18,True
Leander Dendoncker,Wolverhampton Wanderers,30.0,2022-03-18,True
John Ruddy,Wolverhampton Wanderers,30.0,2022-03-18,False
Fernando Marçal,Wolverhampton Wanderers,30.0,2022-03-18,False
Francisco Trincão,Wolverhampton Wanderers,30.0,2022-03-18,False
Fábio Silva,Wolverhampton Wanderers,30.0,2022-03-18,False
Chiquinho,Wolverhampton Wanderers,30.0,2022-03-18,False
Max Kilman,Wolverhampton Wanderers,30.0,2022-03-18,False
Toti Gomes,Wolverhampton Wanderers,30.0,2022-03-18,False
Hwang Hee-chan,Wolverhampton Wanderers,30.0,2022-03-18,False
Luke Cundle,Wolverhampton Wanderers,30.0,2022-03-18,False
Illan Meslier,Leeds United,30.0,2022-03-18,True
Luke Ayling,Leeds United,30.0,2022-03-18,True
Adam Forshaw,Leeds United,30.0,2022-03-18,True
Patrick Bamford,Leeds United,30.0,2022-03-18,True
Diego Llorente,Leeds United,30.0,2022-03-18,True
Stuart Dallas,Leeds United,30.0,2022-03-18,True
Rodrigo,Leeds United,30.0,2022-03-18,True
Daniel James,Leeds United,30.0,2022-03-18,True
Pascal Struijk,Leeds United,30.0,2022-03-18,True
Jack Harrison,Leeds United,30.0,2022-03-18,True
Mateusz Klich,Leeds United,30.0,2022-03-18,True
Kristoffer Klaesson,Leeds United,30.0,2022-03-18,False
Robin Koch,Leeds United,30.0,2022-03-18,False
Liam Cooper,Leeds United,30.0,2022-03-18,False
Kalvin Phillips,Leeds United,30.0,2022-03-18,False
Joe Gelhardt,Leeds United,30.0,2022-03-18,False
Charlie Cresswell,Leeds United,30.0,2022-03-18,False
Crysencio Summerville,Leeds United,30.0,2022-03-18,False
Sam Greenwood,Leeds United,30.0,2022-03-18,False
Nohan Kenneh,Leeds United,30.0,2022-03-18,False
Emiliano Martínez,Aston Villa,30.0,2022-03-19,True
Matty Cash,Aston Villa,30.0,2022-03-19,True
Ezri Konsa,Aston Villa,30.0,2022-03-19,True
Tyrone Mings,Aston Villa,30.0,2022-03-19,True
Douglas Luiz,Aston Villa,30.0,2022-03-19,True
John McGinn,Aston Villa,30.0,2022-03-19,True
Emi Buendía,Aston Villa,30.0,2022-03-19,True
Ollie Watkins,Aston Villa,30.0,2022-03-19,True
Ashley Young,Aston Villa,30.0,2022-03-19,True
Philippe Coutinho,Aston Villa,30.0,2022-03-19,True
Jacob Ramsey,Aston Villa,30.0,2022-03-19,True
Robin Olsen,Aston Villa,30.0,2022-03-19,False
Morgan Sanson,Aston Villa,30.0,2022-03-19,False
Bertrand Traoré,Aston Villa,30.0,2022-03-19,False
Calum Chambers,Aston Villa,30.0,2022-03-19,False
Danny Ings,Aston Villa,30.0,2022-03-19,False
Leon Bailey,Aston Villa,30.0,2022-03-19,False
Carney Chukwuemeka,Aston Villa,30.0,2022-03-19,False
Tim Iroegbunam,Aston Villa,30.0,2022-03-19,False
Tommi O'Reilly,Aston Villa,30.0,2022-03-19,False
