player,shirtnumber,nationality,position,age,minutes,goals,assists,touches,sca,gca,pens_made,shots_total,shots_on_target,pressures,tackles,interceptions,blocks,xg,xa,passes,passes_pct,progressive_passes,progressive_carries,dribbles_completed,dribbles,matchweek
Andreas Christensen,27.0,dk DEN,CB,21-124,72.0,0.0,0.0,55.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,50.0,88.0,3.0,8.0,0.0,0.0, (Matchweek 1)
Charly Musonda Jr.,17.0,be BEL,CB,20-301,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, (Matchweek 1)
Willian,22.0,br BRA,RW,29-003,90.0,0.0,1.0,73.0,5.0,1.0,0.0,1.0,0.0,16.0,5.0,0.0,0.0,0.0,0.5,58.0,70.7,3.0,12.0,2.0,3.0, (Matchweek 1)
N'Golo Kanté,7.0,fr FRA,"CM,LW",26-136,90.0,0.0,0.0,75.0,5.0,1.0,0.0,4.0,0.0,10.0,2.0,2.0,1.0,0.1,0.0,63.0,85.7,4.0,15.0,3.0,4.0, (Matchweek 1)
Cesc Fàbregas,4.0,es ESP,CM,30-100,80.0,0.0,0.0,96.0,5.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,1.0,0.0,0.1,90.0,78.9,5.0,8.0,3.0,3.0, (Matchweek 1)
Marcos Alonso,3.0,es ESP,WB,26-227,90.0,0.0,0.0,57.0,5.0,0.0,0.0,5.0,2.0,11.0,2.0,0.0,1.0,0.1,0.1,38.0,86.8,3.0,9.0,1.0,2.0, (Matchweek 1)
César Azpilicueta,28.0,es ESP,WB,27-349,90.0,0.0,0.0,74.0,2.0,1.0,0.0,0.0,0.0,14.0,3.0,1.0,0.0,0.0,0.0,70.0,80.0,4.0,10.0,0.0,0.0, (Matchweek 1)
Gary Cahill,24.0,eng ENG,"LW,CM,CB",31-236,13.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,92.3,1.0,4.0,0.0,0.0, (Matchweek 1)
David Luiz,30.0,br BRA,CB,30-112,90.0,1.0,0.0,56.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,2.0,0.0,0.4,0.0,48.0,85.4,4.0,5.0,0.0,0.0, (Matchweek 1)
Antonio Rüdiger,2.0,de GER,CB,24-162,90.0,0.0,0.0,86.0,2.0,0.0,0.0,2.0,0.0,9.0,0.0,2.0,3.0,0.0,0.0,75.0,89.3,7.0,10.0,0.0,0.0, (Matchweek 1)
Thibaut Courtois,13.0,be BEL,GK,25-093,90.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,65.8,0.0,0.0,0.0,0.0, (Matchweek 1)
Sam Vokes,9.0,wls WAL,FW,27-295,90.0,2.0,0.0,25.0,1.0,0.0,0.0,3.0,2.0,8.0,0.0,0.0,0.0,0.3,0.0,13.0,46.2,0.0,1.0,1.0,1.0, (Matchweek 1)
Jeff Hendrick,13.0,ie IRL,"AM,CM",25-193,90.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,27.0,92.6,4.0,3.0,0.0,1.0, (Matchweek 1)
Robbie Brady,12.0,ie IRL,"LM,RM",25-210,90.0,0.0,0.0,41.0,6.0,2.0,0.0,4.0,0.0,14.0,2.0,2.0,1.0,0.3,0.1,29.0,55.2,2.0,2.0,0.0,2.0, (Matchweek 1)
Jack Cork,4.0,eng ENG,CM,28-048,90.0,0.0,1.0,51.0,2.0,1.0,0.0,0.0,0.0,21.0,0.0,1.0,2.0,0.0,0.0,40.0,85.0,9.0,1.0,0.0,1.0, (Matchweek 1)
Steven Defour,16.0,be BEL,CM,29-119,74.0,0.0,1.0,46.0,1.0,1.0,0.0,0.0,0.0,14.0,1.0,4.0,3.0,0.0,0.2,33.0,90.9,1.0,4.0,2.0,2.0, (Matchweek 1)
Jonathan Walters,19.0,ie IRL,AM,33-326,16.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0, (Matchweek 1)
Jóhann Berg Guðmundsson,17.0,is ISL,RM,26-289,74.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,1.0,0.0,0.1,13.0,61.5,0.0,1.0,0.0,0.0, (Matchweek 1)
Scott Arfield,37.0,ca CAN,LM,28-284,16.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,3.0,33.3,0.0,0.0,0.0,0.0, (Matchweek 1)
Stephen Ward,23.0,ie IRL,LB,31-357,90.0,1.0,0.0,58.0,1.0,1.0,0.0,1.0,1.0,11.0,1.0,0.0,5.0,0.0,0.0,44.0,79.5,7.0,2.0,1.0,2.0, (Matchweek 1)
Ben Mee,6.0,eng ENG,CB,27-323,90.0,0.0,0.0,45.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,1.0,3.0,0.1,0.0,29.0,86.2,2.0,0.0,0.0,0.0, (Matchweek 1)
James Tarkowski,5.0,eng ENG,CB,24-266,90.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,2.0,0.0,0.0,26.0,76.9,0.0,0.0,0.0,0.0, (Matchweek 1)
Matthew Lowton,2.0,eng ENG,RB,28-064,90.0,0.0,1.0,41.0,2.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,32.0,93.8,2.0,2.0,0.0,0.0, (Matchweek 1)
Tom Heaton,1.0,eng ENG,GK,31-119,90.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,50.0,0.0,0.0,0.0,0.0, (Matchweek 1)
Sandro Ramírez,9.0,es ESP,"FW,LW",22-034,76.0,0.0,0.0,29.0,2.0,1.0,0.0,2.0,0.0,16.0,1.0,0.0,0.0,0.1,0.0,20.0,60.0,1.0,2.0,2.0,5.0, (Matchweek 1)
Kevin Mirallas,11.0,be BEL,LW,29-311,14.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,37.5,0.0,2.0,0.0,0.0, (Matchweek 1)
Davy Klaassen,20.0,nl NED,LW,24-172,59.0,0.0,0.0,28.0,1.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,2.0,0.0,0.0,23.0,87.0,0.0,1.0,1.0,1.0, (Matchweek 1)
Tom Davies,26.0,eng ENG,CM,19-043,31.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,14.0,71.4,1.0,1.0,0.0,0.0, (Matchweek 1)
Wayne Rooney,10.0,eng ENG,RW,31-292,90.0,1.0,0.0,78.0,2.0,0.0,0.0,1.0,1.0,16.0,3.0,0.0,0.0,0.1,0.0,56.0,78.6,5.0,5.0,0.0,2.0, (Matchweek 1)
Idrissa Gana Gueye,17.0,sn SEN,"DM,CM",27-320,90.0,0.0,0.0,87.0,2.0,0.0,0.0,2.0,1.0,35.0,6.0,1.0,3.0,0.1,0.0,73.0,83.6,7.0,7.0,1.0,1.0, (Matchweek 1)
Morgan Schneiderlin,2.0,fr FRA,DM,27-277,90.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,5.0,0.0,0.0,0.0,55.0,87.3,1.0,1.0,0.0,0.0, (Matchweek 1)
Leighton Baines,3.0,eng ENG,"WB,LB",32-244,90.0,0.0,0.0,40.0,2.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,35.0,68.6,2.0,1.0,0.0,1.0, (Matchweek 1)
Dominic Calvert-Lewin,29.0,eng ENG,"WB,FW",20-149,90.0,0.0,1.0,37.0,3.0,1.0,0.0,3.0,1.0,14.0,1.0,1.0,1.0,0.1,0.2,24.0,79.2,3.0,5.0,0.0,1.0, (Matchweek 1)
Phil Jagielka,6.0,eng ENG,CB,34-360,90.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,1.0,0.0,0.0,71.0,71.8,0.0,3.0,0.0,0.0, (Matchweek 1)
Ashley Williams,5.0,wls WAL,CB,32-354,45.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,40.0,97.5,0.0,0.0,0.0,0.0, (Matchweek 1)
Cuco Martina,15.0,cw CUW,"RB,CB",27-321,45.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,33.0,69.7,2.0,0.0,0.0,1.0, (Matchweek 1)
Michael Keane,4.0,eng ENG,CB,24-213,90.0,0.0,0.0,84.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0,2.0,0.0,0.0,66.0,86.4,2.0,2.0,0.0,0.0, (Matchweek 1)
Jordan Pickford,1.0,eng ENG,GK,23-158,90.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,56.3,0.0,0.0,0.0,0.0, (Matchweek 1)
Saido Berahino,9.0,bi BDI,FW,24-008,71.0,0.0,0.0,17.0,1.0,0.0,0.0,1.0,0.0,15.0,0.0,1.0,1.0,0.0,0.0,12.0,66.7,1.0,2.0,0.0,0.0, (Matchweek 1)
Peter Crouch,25.0,eng ENG,FW,36-194,19.0,0.0,0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,9.0,66.7,0.0,0.0,0.0,0.0, (Matchweek 1)
Bojan Krkić,27.0,es ESP,LW,26-349,71.0,0.0,0.0,37.0,1.0,0.0,0.0,1.0,0.0,7.0,1.0,2.0,1.0,0.0,0.0,28.0,82.1,3.0,3.0,1.0,1.0, (Matchweek 1)
Eric Maxim Choupo-Moting,10.0,cm CMR,LW,28-142,19.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,10.0,50.0,0.0,3.0,1.0,2.0, (Matchweek 1)
Xherdan Shaqiri,22.0,ch SUI,RW,25-306,90.0,0.0,0.0,48.0,0.0,0.0,0.0,1.0,1.0,16.0,2.0,1.0,0.0,0.0,0.0,36.0,55.6,4.0,5.0,4.0,4.0, (Matchweek 1)
Darren Fletcher,24.0,sct SCO,DM,33-192,90.0,0.0,0.0,66.0,1.0,0.0,0.0,1.0,0.0,24.0,4.0,6.0,1.0,0.0,0.0,48.0,64.6,4.0,2.0,1.0,2.0, (Matchweek 1)
Joe Allen,4.0,wls WAL,DM,27-151,90.0,0.0,0.0,50.0,3.0,0.0,0.0,2.0,0.0,20.0,2.0,1.0,0.0,0.1,0.0,35.0,71.4,4.0,4.0,1.0,1.0, (Matchweek 1)
Erik Pieters,3.0,nl NED,WB,29-005,90.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,20.0,3.0,5.0,1.0,0.0,0.0,36.0,66.7,3.0,2.0,0.0,0.0, (Matchweek 1)
Mame Biram Diouf,18.0,sn SEN,WB,29-239,90.0,0.0,0.0,36.0,2.0,0.0,0.0,2.0,0.0,10.0,3.0,3.0,4.0,0.1,0.1,21.0,66.7,3.0,4.0,1.0,1.0, (Matchweek 1)
Geoff Cameron,20.0,us USA,CB,32-032,90.0,0.0,0.0,56.0,1.0,0.0,0.0,0.0,0.0,11.0,2.0,4.0,1.0,0.0,0.0,44.0,56.8,3.0,5.0,2.0,2.0, (Matchweek 1)
Ryan Shawcross,17.0,eng ENG,CB,29-312,90.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,1.0,3.0,0.0,0.0,11.0,90.9,1.0,1.0,0.0,0.0, (Matchweek 1)
Kurt Zouma,6.0,fr FRA,CB,22-289,90.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0,40.0,75.0,3.0,5.0,0.0,0.0, (Matchweek 1)
Jack Butland,1.0,eng ENG,GK,24-155,90.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,66.7,0.0,0.0,0.0,0.0, (Matchweek 1)
Manolo Gabbiadini,20.0,it ITA,FW,25-259,68.0,0.0,0.0,20.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.3,0.0,15.0,80.0,0.0,1.0,0.0,0.0, (Matchweek 1)
Charlie Austin,10.0,eng ENG,FW,28-038,22.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,66.7,0.0,0.0,1.0,1.0, (Matchweek 1)
Nathan Redmond,22.0,eng ENG,LW,23-159,90.0,0.0,0.0,56.0,8.0,0.0,0.0,4.0,0.0,15.0,0.0,0.0,3.0,0.2,0.3,47.0,85.1,7.0,7.0,0.0,0.0, (Matchweek 1)
James Ward-Prowse,16.0,eng ENG,RW,22-284,70.0,0.0,0.0,41.0,5.0,0.0,0.0,3.0,1.0,11.0,1.0,1.0,0.0,0.3,0.1,35.0,68.6,1.0,2.0,0.0,0.0, (Matchweek 1)
Sofiane Boufal,19.0,ma MAR,RW,23-329,20.0,0.0,0.0,23.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,19.0,73.7,0.0,1.0,2.0,2.0, (Matchweek 1)
Dušan Tadić,11.0,rs SRB,AM,28-265,90.0,0.0,0.0,68.0,8.0,0.0,0.0,4.0,1.0,16.0,2.0,1.0,2.0,0.6,0.1,44.0,68.2,4.0,10.0,3.0,3.0, (Matchweek 1)
Steven Davis,8.0,nir NIR,DM,32-223,90.0,0.0,0.0,81.0,4.0,0.0,0.0,2.0,0.0,20.0,3.0,0.0,0.0,0.0,0.2,74.0,94.6,6.0,10.0,0.0,0.0, (Matchweek 1)
Oriol Romeu,14.0,es ESP,DM,25-322,90.0,0.0,0.0,89.0,8.0,0.0,0.0,0.0,0.0,12.0,2.0,1.0,1.0,0.0,0.4,80.0,87.5,13.0,8.0,0.0,0.0, (Matchweek 1)
Ryan Bertrand,21.0,eng ENG,LB,28-007,85.0,0.0,0.0,80.0,5.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.6,74.0,87.8,4.0,3.0,0.0,1.0, (Matchweek 1)
Sam McQueen,38.0,eng ENG,LB,22-187,5.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,66.7,1.0,1.0,0.0,0.0, (Matchweek 1)
Maya Yoshida,3.0,jp JPN,CB,28-353,90.0,0.0,0.0,62.0,2.0,0.0,0.0,4.0,0.0,6.0,2.0,3.0,0.0,0.5,0.0,50.0,82.0,1.0,1.0,0.0,0.0, (Matchweek 1)
Jack Stephens,5.0,eng ENG,CB,23-197,90.0,0.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,6.0,1.0,2.0,1.0,0.0,0.1,36.0,91.7,3.0,6.0,1.0,1.0, (Matchweek 1)
Cédric Soares,2.0,pt POR,RB,25-346,90.0,0.0,0.0,81.0,2.0,0.0,0.0,2.0,0.0,8.0,1.0,1.0,3.0,0.0,0.0,69.0,78.3,12.0,11.0,2.0,2.0, (Matchweek 1)
Fraser Forster,44.0,eng ENG,GK,29-148,90.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,53.3,0.0,0.0,0.0,0.0, (Matchweek 1)
Tammy Abraham,10.0,eng ENG,FW,19-314,80.0,0.0,0.0,19.0,2.0,0.0,0.0,3.0,0.0,5.0,1.0,0.0,1.0,0.4,0.0,9.0,88.9,0.0,1.0,2.0,2.0, (Matchweek 1)
Kyle Bartley,27.0,eng ENG,CB,26-082,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0, (Matchweek 1)
Jordan Ayew,18.0,gh GHA,FW,25-335,90.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,35.0,2.0,1.0,4.0,0.0,0.0,22.0,68.2,1.0,2.0,1.0,3.0, (Matchweek 1)
Wayne Routledge,15.0,eng ENG,"AM,FW",32-217,85.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,1.0,0.0,0.1,21.0,61.9,1.0,0.0,1.0,2.0, (Matchweek 1)
Oliver McBurnie,62.0,sct SCO,FW,21-069,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,0.0,0.0,0.0,0.0, (Matchweek 1)
Tom Carroll,14.0,eng ENG,CM,25-076,90.0,0.0,0.0,47.0,2.0,0.0,0.0,0.0,0.0,20.0,1.0,4.0,2.0,0.0,0.0,39.0,82.1,2.0,3.0,0.0,0.0, (Matchweek 1)
Leroy Fer,8.0,nl NED,CM,27-219,90.0,0.0,0.0,52.0,1.0,0.0,0.0,1.0,0.0,16.0,4.0,1.0,0.0,0.0,0.3,40.0,85.0,4.0,3.0,0.0,0.0, (Matchweek 1)
Leon Britton,7.0,eng ENG,DM,34-330,73.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,3.0,0.0,0.0,28.0,96.4,1.0,0.0,0.0,0.0, (Matchweek 1)
Jay Fulton,56.0,sct SCO,DM,23-133,17.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0, (Matchweek 1)
Martin Olsson,16.0,se SWE,"LB,WB",29-087,90.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,41.0,68.3,1.0,5.0,0.0,0.0, (Matchweek 1)
Alfie Mawson,6.0,eng ENG,CB,23-205,90.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,40.0,87.5,0.0,0.0,0.0,0.0, (Matchweek 1)
Federico Fernández,33.0,ar ARG,CB,28-172,90.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,4.0,0.0,0.0,54.0,81.5,3.0,2.0,0.0,0.0, (Matchweek 1)
Kyle Naughton,26.0,eng ENG,"RB,WB",28-274,90.0,0.0,0.0,62.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,3.0,8.0,0.0,0.0,50.0,76.0,4.0,0.0,1.0,1.0, (Matchweek 1)
Łukasz Fabiański,1.0,pl POL,GK,32-116,90.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,65.9,0.0,0.0,0.0,0.0, (Matchweek 1)
Tomer Hemed,10.0,il ISR,FW,30-102,59.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,36.4,0.0,1.0,0.0,0.0, (Matchweek 1)
Glenn Murray,17.0,eng ENG,FW,33-321,31.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,80.0,0.0,1.0,0.0,0.0, (Matchweek 1)
Pascal Groß,13.0,de GER,FW,26-058,90.0,0.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,36.0,3.0,1.0,4.0,0.0,0.0,32.0,43.8,2.0,0.0,0.0,1.0, (Matchweek 1)
Izzy Brown,37.0,eng ENG,LM,20-217,23.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0,87.5,0.0,1.0,1.0,1.0, (Matchweek 1)
Jamie Murphy,15.0,sct SCO,LM,27-349,67.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,1.0,0.0,0.0,7.0,85.7,0.0,1.0,0.0,1.0, (Matchweek 1)
Solly March,20.0,eng ENG,RM,23-023,74.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,2.0,0.0,0.0,19.0,78.9,0.0,1.0,4.0,5.0, (Matchweek 1)
Anthony Knockaert,11.0,fr FRA,RM,25-265,16.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,40.0,0.0,0.0,0.0,0.0, (Matchweek 1)
Davy Pröpper,24.0,nl NED,DM,25-344,90.0,0.0,0.0,24.0,1.0,0.0,0.0,2.0,0.0,21.0,1.0,2.0,2.0,0.0,0.0,15.0,53.3,1.0,2.0,1.0,1.0, (Matchweek 1)
Dale Stephens,6.0,eng ENG,DM,28-061,90.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,4.0,1.0,0.0,0.0,16.0,68.8,2.0,0.0,0.0,1.0, (Matchweek 1)
Markus Suttner,29.0,at AUT,LB,30-118,90.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,2.0,0.0,0.0,30.0,60.0,1.0,1.0,1.0,2.0, (Matchweek 1)
Lewis Dunk,5.0,eng ENG,CB,25-264,90.0,0.0,0.0,29.0,3.0,0.0,0.0,3.0,2.0,6.0,0.0,6.0,3.0,0.3,0.0,11.0,72.7,0.0,0.0,0.0,0.0, (Matchweek 1)
Shane Duffy,22.0,ie IRL,CB,25-223,90.0,0.0,0.0,24.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,13.0,69.2,0.0,0.0,0.0,0.0, (Matchweek 1)
Bruno,2.0,es ESP,RB,36-315,90.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,3.0,0.0,0.0,33.0,57.6,0.0,1.0,2.0,2.0, (Matchweek 1)
Mathew Ryan,1.0,au AUS,GK,25-126,90.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,40.0,0.0,0.0,0.0,0.0, (Matchweek 1)
Gabriel Jesus,33.0,br BRA,FW,20-131,77.0,0.0,0.0,37.0,1.0,0.0,0.0,4.0,1.0,11.0,1.0,0.0,0.0,0.7,0.0,26.0,73.1,1.0,3.0,3.0,4.0, (Matchweek 1)
Raheem Sterling,7.0,eng ENG,FW,22-247,13.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,100.0,0.0,1.0,0.0,0.0, (Matchweek 1)
Sergio Agüero,10.0,ar ARG,FW,29-071,82.0,1.0,0.0,28.0,4.0,0.0,0.0,2.0,1.0,12.0,1.0,1.0,0.0,1.0,0.4,18.0,61.1,0.0,2.0,0.0,2.0, (Matchweek 1)
Bernardo Silva,20.0,pt POR,FW,23-002,8.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,80.0,1.0,0.0,0.0,0.0, (Matchweek 1)
David Silva,21.0,es ESP,CM,31-216,90.0,0.0,1.0,112.0,8.0,1.0,0.0,0.0,0.0,14.0,1.0,3.0,0.0,0.0,0.6,105.0,89.5,9.0,19.0,1.0,1.0, (Matchweek 1)
Kevin De Bruyne,17.0,be BEL,CM,26-045,90.0,0.0,0.0,101.0,2.0,1.0,0.0,4.0,1.0,18.0,2.0,0.0,3.0,0.1,0.0,88.0,80.7,8.0,16.0,1.0,2.0, (Matchweek 1)
Fernandinho,25.0,br BRA,DM,32-100,90.0,0.0,0.0,110.0,2.0,0.0,0.0,2.0,1.0,10.0,0.0,1.0,0.0,0.0,0.1,103.0,84.5,13.0,9.0,1.0,1.0, (Matchweek 1)
Danilo,3.0,br BRA,WB,26-028,67.0,0.0,0.0,53.0,2.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,47.0,85.1,1.0,7.0,0.0,0.0, (Matchweek 1)
Leroy Sané,19.0,de GER,WB,21-213,23.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,14.0,92.9,0.0,2.0,0.0,1.0, (Matchweek 1)
Kyle Walker,2.0,eng ENG,WB,27-076,90.0,0.0,0.0,89.0,2.0,0.0,0.0,0.0,0.0,9.0,1.0,2.0,1.0,0.0,0.0,77.0,89.6,7.0,8.0,1.0,3.0, (Matchweek 1)
Nicolás Otamendi,30.0,ar ARG,CB,29-181,90.0,0.0,0.0,110.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,2.0,0.0,0.0,0.0,103.0,92.2,9.0,5.0,1.0,1.0, (Matchweek 1)
John Stones,5.0,eng ENG,CB,23-076,90.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,95.0,97.9,2.0,12.0,0.0,0.0, (Matchweek 1)
Vincent Kompany,4.0,be BEL,CB,31-124,90.0,0.0,0.0,97.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,3.0,0.0,0.0,87.0,93.1,9.0,7.0,0.0,0.0, (Matchweek 1)
Ederson,31.0,br BRA,GK,23-360,90.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,87.5,0.0,0.0,0.0,0.0, (Matchweek 1)
Dwight Gayle,9.0,eng ENG,FW,26-300,75.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,1.0,20.0,0.0,0.0,0.0,0.3,0.0,8.0,37.5,2.0,1.0,0.0,0.0, (Matchweek 1)
Mikel Merino,23.0,es ESP,DM,21-052,15.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,2.0,0.0,0.0,14.0,85.7,1.0,0.0,0.0,0.0, (Matchweek 1)
Christian Atsu,30.0,gh GHA,"LW,CM",25-215,90.0,0.0,0.0,32.0,0.0,0.0,0.0,2.0,1.0,11.0,0.0,0.0,0.0,0.2,0.0,17.0,47.1,1.0,4.0,2.0,5.0, (Matchweek 1)
Matt Ritchie,11.0,sct SCO,"RW,WB",27-337,90.0,0.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,25.0,5.0,1.0,5.0,0.0,0.0,36.0,72.2,3.0,2.0,2.0,3.0, (Matchweek 1)
Ayoze Pérez,17.0,es ESP,"AM,FW",24-021,90.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,30.0,2.0,1.0,1.0,0.0,0.0,17.0,58.8,0.0,1.0,1.0,1.0, (Matchweek 1)
Isaac Hayden,14.0,eng ENG,"DM,CM",22-144,90.0,0.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,24.0,1.0,2.0,2.0,0.0,0.0,27.0,77.8,1.0,2.0,1.0,1.0, (Matchweek 1)
Jonjo Shelvey,8.0,eng ENG,"DM,AM",25-167,47.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,14.0,50.0,0.0,0.0,1.0,1.0, (Matchweek 1)
Paul Dummett,3.0,wls WAL,LB,25-321,6.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.1,6.0,100.0,2.0,0.0,0.0,0.0, (Matchweek 1)
