player,shirtnumber,nationality,position,age,minutes,goals,assists,touches,sca,gca,pens_made,shots_total,shots_on_target,pressures,tackles,interceptions,blocks,xg,xa,passes,passes_pct,progressive_passes,progressive_carries,dribbles_completed,dribbles,matchweek
Luka Milivojević,4.0,rs SRB,CM,28-125,90.0,0.0,0.0,51.0,3.0,0.0,0.0,0.0,0.0,9.0,4.0,4.0,2.0,0.0,0.2,36.0,66.7,3.0,1.0,0.0,0.0, (Matchweek 1)
James McArthur,18.0,sct SCO,CM,31-307,90.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,32.0,7.0,3.0,4.0,0.0,0.0,33.0,57.6,2.0,1.0,1.0,1.0, (Matchweek 1)
Andros Townsend,10.0,eng ENG,RM,28-025,90.0,0.0,0.0,37.0,2.0,0.0,0.0,0.0,0.0,19.0,3.0,0.0,0.0,0.0,0.1,27.0,51.9,2.0,6.0,2.0,3.0, (Matchweek 1)
Patrick van Aanholt,3.0,nl NED,LB,28-346,90.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,0.0,0.0,40.0,60.0,0.0,1.0,0.0,1.0, (Matchweek 1)
Scott Dann,6.0,eng ENG,CB,32-177,90.0,0.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.1,0.0,23.0,78.3,2.0,1.0,1.0,2.0, (Matchweek 1)
Martin Kelly,34.0,eng ENG,CB,29-105,90.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,2.0,0.0,0.0,18.0,77.8,1.0,0.0,0.0,0.0, (Matchweek 1)
Joel Ward,2.0,eng ENG,RB,29-285,90.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,2.0,0.0,0.0,31.0,58.1,1.0,1.0,0.0,0.0, (Matchweek 1)
Vicente Guaita,31.0,es ESP,GK,32-212,90.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,44.0,0.0,0.0,0.0,0.0, (Matchweek 1)
Dominic Calvert-Lewin,9.0,eng ENG,FW,22-147,68.0,0.0,0.0,25.0,2.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.1,0.0,17.0,70.6,0.0,2.0,0.0,0.0, (Matchweek 1)
Moise Kean,27.0,it ITA,FW,19-163,22.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,100.0,0.0,1.0,1.0,1.0, (Matchweek 1)
Bernard,20.0,br BRA,LW,26-336,90.0,0.0,0.0,47.0,2.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1.0,0.0,0.1,34.0,79.4,7.0,5.0,1.0,3.0, (Matchweek 1)
Richarlison,7.0,br BRA,RW,22-092,90.0,0.0,0.0,53.0,1.0,0.0,0.0,3.0,0.0,20.0,4.0,0.0,3.0,0.1,0.0,28.0,67.9,2.0,4.0,0.0,4.0, (Matchweek 1)
Gylfi Sigurðsson,10.0,is ISL,AM,29-336,78.0,0.0,0.0,36.0,1.0,0.0,0.0,4.0,1.0,19.0,1.0,0.0,0.0,0.4,0.0,25.0,68.0,1.0,3.0,1.0,1.0, (Matchweek 1)
Tom Davies,26.0,eng ENG,CM,21-041,12.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,8.0,75.0,0.0,0.0,0.0,0.0, (Matchweek 1)
André Gomes,21.0,pt POR,CM,26-011,44.0,0.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,28.0,89.3,6.0,1.0,1.0,3.0, (Matchweek 1)
Jean-Philippe Gbamin,25.0,ci CIV,CM,23-319,46.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,31.0,77.4,3.0,5.0,0.0,0.0, (Matchweek 1)
Morgan Schneiderlin,18.0,fr FRA,"CM,AM",29-275,75.0,0.0,0.0,63.0,2.0,0.0,0.0,0.0,0.0,15.0,2.0,1.0,1.0,0.0,0.1,52.0,92.3,7.0,6.0,0.0,0.0, (Matchweek 1)
Lucas Digne,12.0,fr FRA,LB,26-021,90.0,0.0,0.0,71.0,2.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,1.0,0.1,0.2,59.0,64.4,6.0,6.0,0.0,1.0, (Matchweek 1)
Yerry Mina,13.0,co COL,CB,24-321,90.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,2.0,0.0,0.0,73.0,91.8,4.0,4.0,0.0,0.0, (Matchweek 1)
Michael Keane,5.0,eng ENG,CB,26-211,90.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,1.0,0.0,0.0,80.0,83.8,5.0,2.0,0.0,0.0, (Matchweek 1)
Séamus Coleman,23.0,ie IRL,RB,30-303,90.0,0.0,0.0,103.0,2.0,0.0,0.0,1.0,1.0,14.0,2.0,2.0,4.0,0.3,0.0,87.0,73.6,5.0,6.0,3.0,4.0, (Matchweek 1)
Jordan Pickford,1.0,eng ENG,GK,25-156,90.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,74.3,0.0,0.0,0.0,0.0, (Matchweek 1)
Callum Wilson,13.0,eng ENG,FW,27-164,89.0,0.0,0.0,21.0,1.0,1.0,0.0,1.0,1.0,19.0,0.0,0.0,1.0,0.5,0.0,14.0,42.9,1.0,3.0,0.0,0.0, (Matchweek 1)
Dominic Solanke,9.0,eng ENG,FW,21-330,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, (Matchweek 1)
Ryan Fraser,24.0,sct SCO,AM,25-167,90.0,0.0,0.0,39.0,4.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.1,0.0,35.0,74.3,3.0,8.0,0.0,1.0, (Matchweek 1)
Joshua King,7.0,no NOR,AM,27-207,90.0,0.0,0.0,40.0,1.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,24.0,58.3,2.0,3.0,3.0,8.0, (Matchweek 1)
Jefferson Lerma,8.0,co COL,DM,24-289,90.0,0.0,0.0,65.0,1.0,0.0,0.0,2.0,0.0,22.0,3.0,0.0,2.0,0.1,0.0,54.0,68.5,4.0,3.0,1.0,1.0, (Matchweek 1)
Philip Billing,29.0,dk DEN,DM,23-060,90.0,0.0,0.0,66.0,4.0,0.0,0.0,2.0,1.0,23.0,5.0,2.0,2.0,0.0,0.1,53.0,86.8,2.0,3.0,0.0,0.0, (Matchweek 1)
Diego Rico,21.0,es ESP,WB,26-168,90.0,0.0,0.0,65.0,1.0,0.0,0.0,1.0,0.0,21.0,3.0,1.0,0.0,0.0,0.0,57.0,57.9,6.0,4.0,0.0,1.0, (Matchweek 1)
Adam Smith,15.0,eng ENG,WB,28-103,90.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0,2.0,0.0,0.0,62.0,88.7,6.0,8.0,2.0,2.0, (Matchweek 1)
Nathan Aké,5.0,nl NED,CB,24-173,90.0,0.0,0.0,79.0,2.0,0.0,0.0,2.0,0.0,12.0,3.0,0.0,1.0,0.1,0.0,68.0,91.2,3.0,4.0,0.0,0.0, (Matchweek 1)
Steve Cook,3.0,eng ENG,CB,28-113,90.0,0.0,0.0,78.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,70.0,85.7,0.0,1.0,0.0,0.0, (Matchweek 1)
Chris Mepham,33.0,wls WAL,CB,21-278,90.0,1.0,0.0,76.0,0.0,0.0,0.0,2.0,1.0,9.0,1.0,0.0,1.0,0.3,0.0,67.0,80.6,3.0,7.0,1.0,1.0, (Matchweek 1)
Aaron Ramsdale,12.0,eng ENG,GK,21-088,90.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,64.0,0.0,0.0,0.0,0.0, (Matchweek 1)
David McGoldrick,17.0,ie IRL,FW,31-254,62.0,0.0,0.0,35.0,0.0,0.0,0.0,2.0,1.0,21.0,1.0,0.0,2.0,0.2,0.0,22.0,77.3,0.0,1.0,2.0,2.0, (Matchweek 1)
Oliver McBurnie,9.0,sct SCO,FW,23-067,28.0,0.0,0.0,19.0,1.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0,0.3,0.0,12.0,83.3,0.0,2.0,0.0,0.0, (Matchweek 1)
Callum Robinson,11.0,ie IRL,"FW,AM",24-189,90.0,0.0,0.0,28.0,0.0,0.0,0.0,2.0,1.0,21.0,1.0,2.0,0.0,0.1,0.0,13.0,92.3,0.0,0.0,1.0,1.0, (Matchweek 1)
John Fleck,4.0,sct SCO,CM,27-351,90.0,0.0,0.0,51.0,2.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,2.0,0.0,0.1,46.0,82.6,5.0,7.0,0.0,2.0, (Matchweek 1)
John Lundstram,7.0,eng ENG,CM,25-173,77.0,0.0,0.0,42.0,3.0,0.0,0.0,1.0,0.0,15.0,1.0,0.0,1.0,0.0,0.2,38.0,84.2,2.0,1.0,0.0,0.0, (Matchweek 1)
Luke Freeman,8.0,eng ENG,CM,27-141,13.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,90.9,1.0,2.0,0.0,0.0, (Matchweek 1)
Oliver Norwood,16.0,nir NIR,DM,28-120,90.0,0.0,0.0,86.0,2.0,0.0,0.0,0.0,0.0,15.0,5.0,2.0,1.0,0.0,0.1,78.0,76.9,9.0,3.0,0.0,0.0, (Matchweek 1)
Enda Stevens,3.0,ie IRL,"WB,LB",29-032,90.0,0.0,0.0,48.0,1.0,0.0,0.0,0.0,0.0,24.0,1.0,1.0,2.0,0.0,0.0,42.0,85.7,0.0,4.0,1.0,2.0, (Matchweek 1)
George Baldock,2.0,eng ENG,"WB,RB",26-154,90.0,0.0,0.0,58.0,1.0,0.0,0.0,1.0,0.0,21.0,0.0,3.0,4.0,0.0,0.3,44.0,86.4,1.0,4.0,0.0,2.0, (Matchweek 1)
Jack O'Connell,5.0,eng ENG,CB,25-134,90.0,0.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,17.0,3.0,4.0,3.0,0.0,0.0,50.0,68.0,2.0,0.0,0.0,0.0, (Matchweek 1)
John Egan,12.0,ie IRL,CB,26-294,90.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,1.0,0.0,0.0,0.0,41.0,80.5,2.0,0.0,0.0,0.0, (Matchweek 1)
Chris Basham,6.0,eng ENG,CB,31-021,81.0,0.0,0.0,58.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,2.0,2.0,0.0,0.0,47.0,78.7,2.0,2.0,1.0,1.0, (Matchweek 1)
Billy Sharp,10.0,eng ENG,FW,33-186,9.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.5,0.0,3.0,66.7,1.0,0.0,1.0,1.0, (Matchweek 1)
Dean Henderson,1.0,eng ENG,GK,22-151,90.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,26.7,0.0,0.0,0.0,0.0, (Matchweek 1)
Harry Kane,10.0,eng ENG,FW,26-013,90.0,2.0,0.0,37.0,4.0,0.0,0.0,7.0,2.0,16.0,0.0,0.0,0.0,0.8,0.1,27.0,74.1,2.0,8.0,0.0,1.0, (Matchweek 1)
Lucas Moura,27.0,br BRA,"FW,RW",26-362,90.0,0.0,1.0,43.0,11.0,2.0,0.0,3.0,1.0,14.0,2.0,0.0,0.0,0.2,0.1,32.0,87.5,2.0,9.0,1.0,4.0, (Matchweek 1)
Érik Lamela,11.0,ar ARG,"AM,LW",27-159,87.0,0.0,0.0,61.0,8.0,1.0,0.0,4.0,0.0,16.0,2.0,1.0,1.0,0.2,0.1,48.0,77.1,5.0,10.0,1.0,2.0, (Matchweek 1)
Georges-Kévin N'Koudou,14.0,fr FRA,LW,24-178,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0, (Matchweek 1)
Moussa Sissoko,17.0,fr FRA,CM,29-359,90.0,0.0,1.0,74.0,4.0,1.0,0.0,4.0,0.0,18.0,1.0,0.0,1.0,0.3,0.1,62.0,83.9,3.0,17.0,3.0,5.0, (Matchweek 1)
Tanguy Ndombele,28.0,fr FRA,CM,22-225,89.0,1.0,0.0,66.0,3.0,0.0,0.0,2.0,1.0,17.0,2.0,0.0,1.0,0.0,0.4,57.0,86.0,5.0,12.0,1.0,1.0, (Matchweek 1)
Oliver Skipp,29.0,eng ENG,CM,18-328,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0, (Matchweek 1)
Harry Winks,8.0,eng ENG,DM,23-189,63.0,0.0,0.0,84.0,2.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,80.0,96.3,8.0,16.0,2.0,3.0, (Matchweek 1)
Christian Eriksen,23.0,dk DEN,AM,27-177,27.0,0.0,0.0,36.0,3.0,0.0,0.0,3.0,1.0,9.0,0.0,1.0,0.0,0.3,0.3,31.0,61.3,2.0,3.0,1.0,1.0, (Matchweek 1)
Danny Rose,3.0,eng ENG,LB,29-039,90.0,0.0,0.0,71.0,4.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.3,61.0,85.2,9.0,7.0,2.0,6.0, (Matchweek 1)
Davinson Sánchez,6.0,co COL,CB,23-059,90.0,0.0,0.0,69.0,1.0,0.0,0.0,2.0,1.0,7.0,1.0,1.0,0.0,0.3,0.0,63.0,92.1,4.0,4.0,0.0,0.0, (Matchweek 1)
Toby Alderweireld,4.0,be BEL,CB,30-161,90.0,0.0,0.0,90.0,2.0,0.0,0.0,2.0,1.0,8.0,1.0,0.0,1.0,0.1,0.0,81.0,92.6,9.0,8.0,0.0,0.0, (Matchweek 1)
Kyle Walker-Peters,16.0,eng ENG,RB,22-119,90.0,0.0,0.0,99.0,5.0,0.0,0.0,1.0,0.0,12.0,3.0,0.0,2.0,0.0,0.0,86.0,86.0,7.0,9.0,2.0,2.0, (Matchweek 1)
Hugo Lloris,1.0,fr FRA,GK,32-227,90.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,0.0,0.0,0.0,0.0, (Matchweek 1)
Wesley Moraes,9.0,br BRA,FW,22-257,73.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,10.0,70.0,0.0,0.0,0.0,0.0, (Matchweek 1)
Jonathan Kodjia,26.0,ci CIV,FW,29-292,17.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,4.0,75.0,0.0,0.0,0.0,0.0, (Matchweek 1)
Anwar El Ghazi,21.0,nl NED,LM,24-099,90.0,0.0,0.0,37.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0,1.0,1.0,0.0,0.0,26.0,61.5,2.0,4.0,0.0,0.0, (Matchweek 1)
Jack Grealish,10.0,eng ENG,CM,23-334,90.0,0.0,0.0,47.0,4.0,0.0,0.0,0.0,0.0,30.0,5.0,0.0,4.0,0.0,0.1,35.0,85.7,1.0,5.0,1.0,1.0, (Matchweek 1)
John McGinn,7.0,sct SCO,CM,24-296,90.0,1.0,0.0,27.0,2.0,1.0,0.0,2.0,1.0,26.0,6.0,1.0,1.0,0.3,0.1,9.0,55.6,1.0,0.0,1.0,1.0, (Matchweek 1)
Trézéguet,17.0,eg EGY,RM,24-313,58.0,0.0,0.0,22.0,1.0,0.0,0.0,2.0,1.0,13.0,2.0,0.0,2.0,0.2,0.0,11.0,72.7,1.0,6.0,1.0,3.0, (Matchweek 1)
Jota,23.0,es ESP,RM,28-055,32.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,6.0,83.3,0.0,1.0,0.0,0.0, (Matchweek 1)
Conor Hourihane,14.0,ie IRL,DM,28-189,81.0,0.0,0.0,37.0,2.0,0.0,0.0,0.0,0.0,16.0,2.0,2.0,2.0,0.0,0.0,25.0,88.0,0.0,1.0,2.0,2.0, (Matchweek 1)
Douglas Luiz,6.0,br BRA,DM,21-093,9.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,5.0,100.0,0.0,0.0,1.0,1.0, (Matchweek 1)
Neil Taylor,3.0,wls WAL,LB,30-184,90.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,1.0,6.0,0.0,0.0,34.0,88.2,2.0,0.0,0.0,0.0, (Matchweek 1)
Tyrone Mings,40.0,eng ENG,CB,26-150,90.0,0.0,1.0,51.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,7.0,0.0,0.2,25.0,84.0,0.0,0.0,0.0,0.0, (Matchweek 1)
Björn Engels,22.0,be BEL,CB,24-329,90.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,2.0,0.0,0.0,15.0,86.7,0.0,0.0,1.0,1.0, (Matchweek 1)
Ahmed Elmohamady,27.0,eg EGY,RB,31-335,90.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,37.0,83.8,1.0,2.0,0.0,0.0, (Matchweek 1)
Tom Heaton,1.0,eng ENG,GK,33-117,90.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,45.7,0.0,0.0,0.0,0.0, (Matchweek 1)
Joelinton,9.0,br BRA,FW,22-362,90.0,0.0,0.0,47.0,2.0,0.0,0.0,4.0,1.0,39.0,1.0,1.0,0.0,0.3,0.0,33.0,87.9,1.0,2.0,2.0,2.0, (Matchweek 1)
Miguel Almirón,24.0,py PAR,FW,25-182,90.0,0.0,0.0,47.0,2.0,0.0,0.0,2.0,0.0,34.0,0.0,0.0,2.0,0.1,0.0,31.0,67.7,0.0,7.0,1.0,2.0, (Matchweek 1)
Sean Longstaff,36.0,eng ENG,CM,21-285,66.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0,3.0,0.0,3.0,0.0,0.0,29.0,72.4,3.0,0.0,0.0,0.0, (Matchweek 1)
Allan Saint-Maximin,10.0,fr FRA,CM,22-152,24.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,87.5,0.0,5.0,0.0,1.0, (Matchweek 1)
Isaac Hayden,14.0,eng ENG,"CM,DM",24-142,90.0,0.0,0.0,52.0,2.0,0.0,0.0,0.0,0.0,32.0,4.0,4.0,2.0,0.0,0.2,38.0,73.7,5.0,3.0,4.0,4.0, (Matchweek 1)
Jonjo Shelvey,8.0,eng ENG,DM,27-165,53.0,0.0,0.0,27.0,0.0,0.0,0.0,2.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,22.0,77.3,3.0,0.0,0.0,1.0, (Matchweek 1)
Jetro Willems,15.0,nl NED,"WB,DM",25-134,37.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,18.0,77.8,2.0,2.0,0.0,0.0, (Matchweek 1)
Matt Ritchie,11.0,sct SCO,"WB,CM",29-335,90.0,0.0,0.0,58.0,4.0,0.0,0.0,0.0,0.0,25.0,1.0,4.0,0.0,0.0,0.1,52.0,69.2,2.0,3.0,2.0,2.0, (Matchweek 1)
Javier Manquillo,19.0,es ESP,WB,25-098,90.0,0.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,20.0,2.0,1.0,2.0,0.0,0.0,35.0,80.0,0.0,3.0,1.0,2.0, (Matchweek 1)
Paul Dummett,3.0,wls WAL,CB,27-319,90.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,3.0,0.0,0.0,44.0,79.5,4.0,1.0,0.0,0.0, (Matchweek 1)
Jamaal Lascelles,6.0,eng ENG,CB,25-273,90.0,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,2.0,1.0,0.0,0.1,27.0,88.9,2.0,0.0,0.0,0.0, (Matchweek 1)
Fabian Schär,5.0,ch SUI,CB,27-234,90.0,0.0,0.0,69.0,1.0,0.0,0.0,1.0,0.0,18.0,6.0,3.0,2.0,0.0,0.0,50.0,74.0,7.0,9.0,0.0,1.0, (Matchweek 1)
Martin Dúbravka,1.0,sk SVK,GK,30-208,90.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,66.7,0.0,0.0,0.0,0.0, (Matchweek 1)
Pierre-Emerick Aubameyang,14.0,ga GAB,FW,30-054,90.0,1.0,0.0,42.0,1.0,0.0,0.0,4.0,2.0,20.0,0.0,0.0,0.0,0.7,0.0,29.0,58.6,2.0,9.0,0.0,0.0, (Matchweek 1)
Reiss Nelson,24.0,eng ENG,LW,19-244,70.0,0.0,0.0,53.0,4.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.1,45.0,84.4,2.0,5.0,3.0,4.0, (Matchweek 1)
Nicolas Pépé,19.0,ci CIV,LW,24-074,20.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,66.7,0.0,0.0,1.0,1.0, (Matchweek 1)
Henrikh Mkhitaryan,7.0,am ARM,RW,30-202,83.0,0.0,0.0,63.0,2.0,0.0,0.0,1.0,0.0,29.0,0.0,1.0,1.0,0.2,0.1,49.0,69.4,5.0,8.0,1.0,3.0, (Matchweek 1)
Martinelli,35.0,br BRA,RW,18-054,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,50.0,0.0,2.0,0.0,0.0, (Matchweek 1)
Joe Willock,28.0,eng ENG,AM,19-356,63.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,22.0,68.2,2.0,5.0,1.0,1.0, (Matchweek 1)
Dani Ceballos,8.0,es ESP,AM,23-004,27.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,28.0,78.6,2.0,5.0,0.0,0.0, (Matchweek 1)
Granit Xhaka,34.0,ch SUI,DM,26-318,90.0,0.0,0.0,94.0,2.0,0.0,0.0,2.0,0.0,26.0,3.0,0.0,3.0,0.1,0.2,81.0,86.4,5.0,5.0,0.0,0.0, (Matchweek 1)
Mattéo Guendouzi,29.0,fr FRA,DM,20-119,90.0,0.0,0.0,81.0,1.0,0.0,0.0,0.0,0.0,35.0,2.0,0.0,3.0,0.0,0.1,69.0,88.4,1.0,5.0,1.0,1.0, (Matchweek 1)
Nacho Monreal,18.0,es ESP,LB,33-166,90.0,0.0,0.0,98.0,1.0,0.0,0.0,0.0,0.0,16.0,1.0,2.0,0.0,0.0,0.2,93.0,96.8,4.0,4.0,0.0,1.0, (Matchweek 1)
Sokratis Papastathopoulos,5.0,gr GRE,CB,31-063,90.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,65.0,95.4,1.0,0.0,1.0,1.0, (Matchweek 1)
Calum Chambers,21.0,eng ENG,CB,24-203,90.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,56.0,91.1,2.0,0.0,0.0,0.0, (Matchweek 1)
Ainsley Maitland-Niles,15.0,eng ENG,RB,21-347,90.0,0.0,1.0,85.0,2.0,2.0,0.0,0.0,0.0,27.0,3.0,3.0,1.0,0.0,0.4,68.0,88.2,5.0,9.0,3.0,5.0, (Matchweek 1)
Bernd Leno,1.0,de GER,GK,27-160,90.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,86.5,0.0,0.0,0.0,0.0, (Matchweek 1)
Jamie Vardy,9.0,eng ENG,FW,32-212,90.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,2.0,0.0,0.0,12.0,58.3,0.0,0.0,0.0,1.0, (Matchweek 1)
James Maddison,10.0,eng ENG,"LM,CM",22-261,90.0,0.0,0.0,94.0,7.0,0.0,0.0,4.0,0.0,19.0,4.0,0.0,0.0,0.1,0.1,78.0,78.2,7.0,2.0,6.0,8.0, (Matchweek 1)
Hamza Choudhury,20.0,eng ENG,CM,21-314,60.0,0.0,0.0,63.0,1.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,2.0,0.0,0.0,54.0,94.4,1.0,0.0,1.0,2.0, (Matchweek 1)
Harvey Barnes,15.0,eng ENG,LM,21-245,30.0,0.0,0.0,24.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,76.2,3.0,5.0,1.0,2.0, (Matchweek 1)
Youri Tielemans,8.0,be BEL,CM,22-096,90.0,0.0,0.0,68.0,3.0,0.0,0.0,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.1,60.0,85.0,5.0,11.0,5.0,6.0, (Matchweek 1)
Ayoze Pérez,17.0,es ESP,RM,26-019,75.0,0.0,0.0,54.0,1.0,0.0,0.0,1.0,0.0,24.0,1.0,1.0,2.0,0.0,0.0,37.0,62.2,1.0,7.0,3.0,6.0, (Matchweek 1)
Marc Albrighton,11.0,eng ENG,RM,29-266,15.0,0.0,0.0,20.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.1,0.0,15.0,73.3,1.0,1.0,0.0,1.0, (Matchweek 1)
Wilfred Ndidi,25.0,ng NGA,DM,22-238,90.0,0.0,0.0,85.0,2.0,0.0,0.0,2.0,0.0,34.0,6.0,4.0,3.0,0.1,0.0,70.0,80.0,3.0,5.0,1.0,1.0, (Matchweek 1)
Ben Chilwell,3.0,eng ENG,LB,22-233,90.0,0.0,0.0,109.0,2.0,0.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.1,97.0,82.5,8.0,12.0,1.0,2.0, (Matchweek 1)
Çağlar Söyüncü,4.0,tr TUR,CB,23-080,90.0,0.0,0.0,86.0,0.0,0.0,0.0,1.0,1.0,11.0,6.0,1.0,0.0,0.1,0.0,74.0,94.6,1.0,1.0,1.0,1.0, (Matchweek 1)
Jonny Evans,6.0,nir NIR,CB,31-220,90.0,0.0,0.0,92.0,0.0,0.0,0.0,1.0,0.0,8.0,5.0,0.0,2.0,0.2,0.0,76.0,86.8,1.0,1.0,0.0,0.0, (Matchweek 1)
Ricardo Pereira,21.0,pt POR,RB,25-309,90.0,0.0,0.0,103.0,2.0,0.0,0.0,1.0,0.0,25.0,4.0,1.0,0.0,0.0,0.1,88.0,86.4,12.0,20.0,5.0,9.0, (Matchweek 1)
