player,shirtnumber,nationality,position,age,minutes,goals,assists,touches,sca,gca,pens_made,shots_total,shots_on_target,pressures,tackles,interceptions,blocks,xg,xa,passes,passes_pct,progressive_passes,progressive_carries,dribbles_completed,dribbles,Team,matchweek,category
Breel Embolo,36.0,ch SUI,FW,24-307,87.0,1.0,0.0,39.0,2.0,0.0,0.0,3.0,2.0,11.0,2.0,0.0,1.0,0.9,0.3,19.0,78.9,2.0,3.0,3.0,7.0,Mönchengladbach,17.0,Forward
Alassane Pléa,14.0,fr FRA,FW,28-283,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,75.0,0.0,1.0,1.0,1.0,Mönchengladbach,17.0,Forward
Marcus Thuram,10.0,fr FRA,LW,24-134,72.0,0.0,0.0,33.0,2.0,1.0,0.0,2.0,0.0,11.0,1.0,2.0,3.0,0.1,0.0,20.0,60.0,0.0,5.0,0.0,1.0,Mönchengladbach,17.0,Forward
Luca Netz,20.0,de GER,LW,18-217,18.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,7.0,71.4,2.0,2.0,1.0,1.0,Mönchengladbach,17.0,Forward
Patrick Herrmann,7.0,de GER,RW,30-309,90.0,0.0,0.0,47.0,5.0,1.0,0.0,1.0,0.0,12.0,4.0,3.0,1.0,0.2,0.5,32.0,65.6,3.0,2.0,1.0,1.0,Mönchengladbach,17.0,Forward
Lars Stindl,13.0,de GER,AM,33-114,90.0,0.0,0.0,46.0,2.0,0.0,0.0,3.0,2.0,18.0,1.0,1.0,4.0,0.4,0.2,32.0,87.5,3.0,2.0,0.0,0.0,Mönchengladbach,17.0,Midfield
Denis Zakaria,8.0,ch SUI,DM,25-028,90.0,0.0,0.0,37.0,0.0,0.0,0.0,1.0,0.0,15.0,1.0,3.0,1.0,0.0,0.0,26.0,96.2,0.0,0.0,0.0,0.0,Mönchengladbach,17.0,Midfield
Christoph Kramer,6.0,de GER,DM,30-302,90.0,0.0,0.0,48.0,4.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,0.0,0.1,45.0,84.4,3.0,2.0,0.0,1.0,Mönchengladbach,17.0,Midfield
Joe Scally,29.0,us USA,LB,18-352,90.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,3.0,6.0,0.0,0.0,35.0,74.3,3.0,0.0,1.0,2.0,Mönchengladbach,17.0,Defender
Ramy Bensebaini,25.0,dz ALG,CB,26-246,90.0,0.0,0.0,72.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,5.0,7.0,0.0,0.0,52.0,82.7,0.0,0.0,0.0,0.0,Mönchengladbach,17.0,Defender
Matthias Ginter,28.0,de GER,CB,27-333,90.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,3.0,0.0,0.0,46.0,82.6,2.0,0.0,0.0,0.0,Mönchengladbach,17.0,Defender
Stefan Lainer,18.0,at AUT,RB,29-113,90.0,0.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,1.0,2.0,0.0,0.4,50.0,78.0,7.0,1.0,0.0,0.0,Mönchengladbach,17.0,Defender
Yann Sommer,1.0,ch SUI,GK,33-001,90.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,72.7,0.0,0.0,0.0,0.0,Mönchengladbach,17.0,Goalkeeper
Rafael Borré,19.0,co COL,FW,26-094,84.0,0.0,1.0,45.0,6.0,2.0,0.0,2.0,1.0,30.0,2.0,1.0,1.0,0.7,1.0,24.0,70.8,1.0,1.0,3.0,4.0,Eintracht Frankfurt,17.0,Forward
Gonçalo Paciência,39.0,pt POR,AM,27-139,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Eintracht Frankfurt,17.0,Midfield
Daichi Kamada,15.0,jp JPN,AM,25-135,85.0,0.0,0.0,52.0,3.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,1.0,0.0,0.0,46.0,71.7,1.0,8.0,1.0,2.0,Eintracht Frankfurt,17.0,Midfield
Stefan Ilsanker,3.0,at AUT,DM,32-214,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,80.0,0.0,0.0,0.0,0.0,Eintracht Frankfurt,17.0,Midfield
Jesper Lindstrøm,29.0,dk DEN,AM,21-292,71.0,1.0,0.0,32.0,4.0,0.0,0.0,2.0,1.0,16.0,0.0,1.0,2.0,1.0,0.1,19.0,68.4,2.0,3.0,0.0,3.0,Eintracht Frankfurt,17.0,Midfield
Ragnar Ache,21.0,de GER,AM,23-143,19.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.1,0.0,4.0,25.0,0.0,1.0,0.0,0.0,Eintracht Frankfurt,17.0,Midfield
Djibril Sow,8.0,ch SUI,DM,24-315,90.0,0.0,0.0,53.0,1.0,0.0,0.0,0.0,0.0,31.0,2.0,2.0,2.0,0.0,0.0,43.0,81.4,5.0,2.0,0.0,0.0,Eintracht Frankfurt,17.0,Midfield
Sebastian Rode,17.0,de GER,DM,31-068,55.0,0.0,0.0,50.0,1.0,0.0,0.0,2.0,0.0,11.0,1.0,2.0,0.0,0.1,0.1,39.0,79.5,4.0,0.0,0.0,0.0,Eintracht Frankfurt,17.0,Midfield
Ajdin Hrustic,7.0,au AUS,DM,25-166,35.0,0.0,0.0,27.0,1.0,0.0,0.0,2.0,0.0,12.0,1.0,1.0,1.0,0.1,0.1,24.0,79.2,2.0,1.0,0.0,0.0,Eintracht Frankfurt,17.0,Midfield
Filip Kostić,10.0,rs SRB,WB,29-047,90.0,0.0,0.0,72.0,1.0,0.0,0.0,2.0,1.0,19.0,1.0,3.0,1.0,0.0,0.0,63.0,63.5,5.0,12.0,5.0,7.0,Eintracht Frankfurt,17.0,Defender
Timothy Chandler,22.0,us USA,WB,31-264,90.0,0.0,0.0,43.0,3.0,0.0,0.0,2.0,1.0,13.0,2.0,0.0,0.0,0.1,0.0,35.0,68.6,3.0,1.0,0.0,0.0,Eintracht Frankfurt,17.0,Defender
Obite N'Dicka,2.0,fr FRA,CB,22-120,90.0,0.0,0.0,73.0,0.0,0.0,0.0,1.0,0.0,19.0,3.0,3.0,4.0,0.1,0.0,57.0,75.4,0.0,0.0,0.0,0.0,Eintracht Frankfurt,17.0,Defender
Makoto Hasebe,20.0,jp JPN,CB,37-334,90.0,0.0,0.0,76.0,1.0,0.0,0.0,0.0,0.0,12.0,4.0,4.0,2.0,0.0,0.0,60.0,83.3,3.0,3.0,1.0,1.0,Eintracht Frankfurt,17.0,Defender
Martin Hinteregger,13.0,at AUT,CB,29-102,90.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,0.0,0.0,50.0,82.0,4.0,0.0,0.0,0.0,Eintracht Frankfurt,17.0,Defender
Kevin Trapp,1.0,de GER,GK,31-163,90.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,56.5,0.0,0.0,0.0,0.0,Eintracht Frankfurt,17.0,Goalkeeper
Jonathan Burkardt,29.0,de GER,FW,21-160,90.0,0.0,0.0,41.0,1.0,0.0,0.0,2.0,2.0,9.0,1.0,0.0,1.0,0.2,0.0,22.0,68.2,2.0,1.0,2.0,6.0,Mainz 05,17.0,Forward
Karim Onisiwo,9.0,at AUT,FW,29-276,90.0,0.0,0.0,40.0,1.0,0.0,0.0,2.0,0.0,15.0,1.0,0.0,2.0,0.1,0.0,21.0,38.1,1.0,4.0,4.0,6.0,Mainz 05,17.0,Forward
Lee Jae-sung,7.0,kr KOR,CM,29-130,63.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,24.0,54.2,3.0,3.0,0.0,0.0,Mainz 05,17.0,Midfield
Niklas Tauer,25.0,de GER,CB,20-304,27.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,16.0,87.5,2.0,1.0,0.0,0.0,Mainz 05,17.0,Defender
Leandro Barreiro Martins,8.0,lu LUX,CM,21-349,45.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,1.0,1.0,0.1,0.0,16.0,56.3,3.0,0.0,0.0,0.0,Mainz 05,17.0,Midfield
Jean-Paul Boëtius,5.0,nl NED,CM,27-271,45.0,0.0,0.0,30.0,2.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,3.0,0.0,0.0,20.0,80.0,5.0,3.0,1.0,3.0,Mainz 05,17.0,Midfield
Anton Stach,6.0,de GER,DM,23-033,90.0,0.0,0.0,64.0,1.0,0.0,0.0,1.0,1.0,16.0,0.0,4.0,2.0,0.0,0.0,48.0,75.0,4.0,5.0,0.0,0.0,Mainz 05,17.0,Midfield
Aarón Martín,3.0,es ESP,WB,24-240,90.0,0.0,0.0,38.0,5.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,0.2,0.2,33.0,63.6,4.0,3.0,0.0,0.0,Mainz 05,17.0,Defender
Silvan Widmer,30.0,ch SUI,WB,28-288,81.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,1.0,4.0,0.0,0.0,56.0,69.6,6.0,2.0,1.0,2.0,Mainz 05,17.0,Defender
Daniel Brosinski,18.0,de GER,RB,33-154,9.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,64.3,2.0,1.0,0.0,0.0,Mainz 05,17.0,Defender
Moussa Niakhate,19.0,fr FRA,CB,25-285,90.0,0.0,0.0,76.0,2.0,0.0,0.0,0.0,0.0,10.0,1.0,3.0,2.0,0.0,0.2,60.0,71.7,4.0,0.0,0.0,0.0,Mainz 05,17.0,Defender
Alexander Hack,42.0,de GER,CB,28-101,63.0,0.0,0.0,49.0,0.0,0.0,0.0,1.0,0.0,10.0,3.0,2.0,1.0,0.0,0.0,40.0,80.0,2.0,1.0,1.0,1.0,Mainz 05,17.0,Defender
Kevin Stöger,22.0,at AUT,LM,28-113,27.0,0.0,0.0,41.0,3.0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,1.0,0.0,0.2,36.0,77.8,5.0,7.0,2.0,3.0,Mainz 05,17.0,Midfield
Stefan Bell,16.0,de GER,CB,30-116,76.0,0.0,0.0,66.0,2.0,0.0,0.0,1.0,1.0,8.0,2.0,1.0,2.0,0.2,0.1,54.0,75.9,9.0,3.0,2.0,2.0,Mainz 05,17.0,Defender
Marcus Ingvartsen,11.0,dk DEN,RM,25-348,14.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,8.0,75.0,2.0,2.0,0.0,1.0,Mainz 05,17.0,Midfield
Robin Zentner,27.0,de GER,GK,27-051,90.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,85.7,0.0,0.0,0.0,0.0,Mainz 05,17.0,Goalkeeper
Myziane Maolida,11.0,fr FRA,FW,22-307,90.0,0.0,1.0,20.0,2.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,13.0,69.2,0.0,1.0,2.0,3.0,Hertha BSC,17.0,Forward
Ishak Belfodil,14.0,dz ALG,FW,29-340,86.0,1.0,0.0,38.0,2.0,1.0,0.0,3.0,2.0,9.0,1.0,0.0,0.0,0.7,0.1,24.0,70.8,0.0,5.0,0.0,0.0,Hertha BSC,17.0,Forward
Marvin Plattenhardt,21.0,de GER,WB,29-326,4.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.1,0.0,1.0,100.0,0.0,0.0,0.0,0.0,Hertha BSC,17.0,Defender
Jurgen Ekkelenkamp,10.0,nl NED,LM,21-257,86.0,0.0,0.0,44.0,3.0,0.0,0.0,3.0,1.0,15.0,1.0,2.0,0.0,0.4,0.5,28.0,67.9,4.0,1.0,0.0,2.0,Hertha BSC,17.0,Midfield
Davie Selke,7.0,de GER,FW,26-332,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0,Hertha BSC,17.0,Forward
Marco Richter,23.0,de GER,RM,24-024,71.0,2.0,0.0,35.0,0.0,0.0,0.0,3.0,2.0,9.0,0.0,2.0,0.0,0.2,0.0,17.0,58.8,0.0,2.0,0.0,0.0,Hertha BSC,17.0,Midfield
Linus Gechter,44.0,de GER,CB,17-294,19.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,83.3,0.0,1.0,0.0,0.0,Hertha BSC,17.0,Defender
Santiago Ascacíbar,18.0,ar ARG,DM,24-296,90.0,0.0,0.0,54.0,2.0,0.0,0.0,1.0,0.0,24.0,1.0,3.0,3.0,0.1,0.0,47.0,72.3,1.0,1.0,0.0,0.0,Hertha BSC,17.0,Midfield
Vladimír Darida,6.0,cz CZE,DM,31-132,71.0,0.0,1.0,55.0,4.0,1.0,0.0,1.0,0.0,9.0,1.0,1.0,0.0,0.0,0.4,46.0,87.0,3.0,1.0,0.0,2.0,Hertha BSC,17.0,Midfield
Lucas Tousart,29.0,fr FRA,CM,24-233,19.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,6.0,50.0,0.0,0.0,0.0,0.0,Hertha BSC,17.0,Midfield
Maximilian Mittelstädt,17.0,de GER,LB,24-275,90.0,0.0,0.0,62.0,4.0,1.0,0.0,0.0,0.0,16.0,4.0,3.0,2.0,0.0,0.1,52.0,71.2,11.0,8.0,1.0,1.0,Hertha BSC,17.0,Defender
Jordan Torunarigha,25.0,de GER,CB,24-133,90.0,0.0,0.0,55.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,7.0,0.0,0.1,0.0,42.0,83.3,2.0,1.0,1.0,1.0,Hertha BSC,17.0,Defender
Niklas Stark,5.0,de GER,CB,26-248,90.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,1.0,0.0,0.0,36.0,66.7,1.0,0.0,0.0,0.0,Hertha BSC,17.0,Defender
Peter Pekarík,2.0,sk SVK,RB,35-049,54.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,36.0,88.9,2.0,4.0,0.0,0.0,Hertha BSC,17.0,Defender
Deyovaisio Zeefuik,42.0,nl NED,WB,23-282,36.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,81.3,0.0,0.0,0.0,0.0,Hertha BSC,17.0,Defender
Alexander Schwolow,1.0,de GER,GK,29-199,90.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,70.3,0.0,0.0,0.0,0.0,Hertha BSC,17.0,Goalkeeper
Erling Haaland,9.0,no NOR,FW,21-150,90.0,0.0,0.0,30.0,1.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,20.0,65.0,0.0,5.0,0.0,1.0,Dortmund,17.0,Forward
Donyell Malen,21.0,nl NED,LW,22-333,90.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.2,22.0,72.7,3.0,2.0,0.0,1.0,Dortmund,17.0,Forward
Julian Brandt,19.0,de GER,RW,25-230,80.0,1.0,0.0,58.0,1.0,0.0,0.0,1.0,1.0,23.0,1.0,1.0,3.0,0.2,0.1,45.0,71.1,7.0,4.0,0.0,0.0,Dortmund,17.0,Forward
Steffen Tigges,27.0,de GER,AM,23-140,10.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,33.3,0.0,0.0,0.0,0.0,Dortmund,17.0,Midfield
Marco Reus,11.0,de GER,AM,32-201,57.0,0.0,0.0,29.0,0.0,0.0,0.0,2.0,1.0,12.0,0.0,0.0,1.0,0.4,0.0,24.0,75.0,3.0,2.0,0.0,1.0,Dortmund,17.0,Midfield
Thorgan Hazard,10.0,be BEL,RW,28-264,33.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,57.1,1.0,1.0,0.0,0.0,Dortmund,17.0,Forward
Mahmoud Dahoud,8.0,de GER,DM,25-351,90.0,0.0,0.0,72.0,2.0,1.0,0.0,2.0,0.0,23.0,6.0,2.0,0.0,0.3,0.0,57.0,73.7,4.0,4.0,2.0,4.0,Dortmund,17.0,Midfield
Emre Can,23.0,de GER,DM,27-340,90.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,1.0,2.0,0.0,0.0,88.0,83.0,11.0,6.0,0.0,0.0,Dortmund,17.0,Midfield
Nico Schulz,14.0,de GER,LB,28-261,71.0,0.0,0.0,47.0,1.0,0.0,0.0,1.0,1.0,11.0,2.0,2.0,0.0,0.1,0.0,41.0,80.5,2.0,3.0,1.0,1.0,Dortmund,17.0,Defender
Raphaël Guerreiro,13.0,pt POR,DM,27-361,19.0,0.0,1.0,20.0,2.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.1,17.0,76.5,1.0,1.0,0.0,1.0,Dortmund,17.0,Midfield
Marin Pongračić,34.0,hr CRO,CB,24-098,90.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,2.0,2.0,0.0,0.0,85.0,89.4,4.0,2.0,0.0,1.0,Dortmund,17.0,Defender
Axel Witsel,28.0,be BEL,CB,32-340,71.0,0.0,0.0,63.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,3.0,0.0,0.0,54.0,98.1,4.0,1.0,0.0,0.0,Dortmund,17.0,Defender
Dan-Axel Zagadou,5.0,fr FRA,CB,22-198,19.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,20.0,90.0,2.0,1.0,0.0,0.0,Dortmund,17.0,Defender
Thomas Meunier,24.0,be BEL,RB,30-097,71.0,0.0,0.0,62.0,2.0,0.0,0.0,2.0,0.0,7.0,3.0,2.0,0.0,0.1,0.4,54.0,72.2,5.0,4.0,0.0,0.0,Dortmund,17.0,Defender
Marius Wolf,39.0,de GER,WB,26-205,19.0,0.0,0.0,28.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,27.0,77.8,5.0,5.0,0.0,0.0,Dortmund,17.0,Defender
Marwin Hitz,35.0,ch SUI,GK,34-091,90.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,83.9,0.0,0.0,0.0,0.0,Dortmund,17.0,Goalkeeper
Lucas Höler,9.0,de GER,FW,27-162,90.0,0.0,0.0,48.0,5.0,0.0,0.0,1.0,1.0,29.0,1.0,2.0,1.0,0.2,0.0,35.0,68.6,1.0,3.0,1.0,2.0,Freiburg,17.0,Forward
Vincenzo Grifo,32.0,it ITA,LW,28-256,79.0,1.0,0.0,48.0,3.0,0.0,1.0,1.0,0.0,15.0,0.0,2.0,1.0,0.8,0.2,42.0,66.7,2.0,9.0,1.0,2.0,Freiburg,17.0,Forward
Ermedin Demirović,11.0,ba BIH,AM,23-269,11.0,0.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.4,4.0,75.0,0.0,0.0,0.0,0.0,Freiburg,17.0,Midfield
Jeong Woo-yeong,29.0,kr KOR,RW,22-090,89.0,0.0,0.0,48.0,4.0,1.0,0.0,2.0,0.0,23.0,0.0,1.0,1.0,0.2,0.2,39.0,84.6,8.0,1.0,1.0,2.0,Freiburg,17.0,Forward
Keven Schlotterbeck,31.0,de GER,LW,24-235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Freiburg,17.0,Forward
Roland Sallai,22.0,hu HUN,AM,24-211,55.0,0.0,0.0,33.0,2.0,0.0,0.0,4.0,0.0,11.0,1.0,2.0,2.0,0.3,0.1,23.0,87.0,1.0,4.0,0.0,0.0,Freiburg,17.0,Midfield
Kevin Schade,20.0,de GER,RW,20-022,35.0,1.0,0.0,15.0,0.0,0.0,0.0,1.0,1.0,10.0,2.0,0.0,1.0,0.4,0.0,9.0,33.3,0.0,1.0,0.0,0.0,Freiburg,17.0,Forward
Nicolas Höfler,27.0,de GER,DM,31-285,90.0,0.0,0.0,55.0,1.0,0.0,0.0,1.0,1.0,24.0,1.0,1.0,1.0,0.0,0.0,46.0,89.1,2.0,1.0,1.0,2.0,Freiburg,17.0,Midfield
Janik Haberer,19.0,de GER,DM,27-261,79.0,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,24.0,1.0,1.0,0.0,0.0,0.0,40.0,80.0,1.0,1.0,1.0,2.0,Freiburg,17.0,Midfield
Maximilian Eggestein,8.0,de GER,DM,25-011,11.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,6.0,50.0,0.0,0.0,0.0,0.0,Freiburg,17.0,Midfield
Christian Günter,30.0,de GER,LB,28-294,90.0,0.0,0.0,57.0,3.0,0.0,0.0,2.0,0.0,17.0,4.0,1.0,0.0,0.0,0.3,46.0,65.2,1.0,6.0,0.0,0.0,Freiburg,17.0,Defender
Nico Schlotterbeck,4.0,de GER,CB,22-018,90.0,0.0,0.0,46.0,2.0,0.0,0.0,2.0,1.0,12.0,4.0,2.0,4.0,0.1,0.0,31.0,67.7,2.0,6.0,0.0,0.0,Freiburg,17.0,Defender
Philipp Lienhart,3.0,at AUT,CB,25-161,90.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,46.0,76.1,5.0,3.0,0.0,0.0,Freiburg,17.0,Defender
Lukas Kübler,17.0,de GER,RB,29-111,90.0,0.0,0.0,56.0,1.0,0.0,0.0,0.0,0.0,18.0,2.0,4.0,1.0,0.0,0.0,47.0,80.9,7.0,5.0,0.0,0.0,Freiburg,17.0,Defender
Mark Flekken,26.0,nl NED,GK,28-189,90.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,76.5,0.0,0.0,0.0,0.0,Freiburg,17.0,Goalkeeper
Patrik Schick,14.0,cz CZE,FW,25-329,74.0,0.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.1,0.0,18.0,77.8,0.0,0.0,0.0,0.0,Bayer Leverkusen,17.0,Forward
Lucas Alario,13.0,ar ARG,FW,29-072,16.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,33.3,0.0,0.0,0.0,0.0,Bayer Leverkusen,17.0,Forward
Florian Wirtz,27.0,de GER,AM,18-230,90.0,0.0,0.0,54.0,2.0,0.0,0.0,1.0,1.0,11.0,3.0,3.0,0.0,0.1,0.0,43.0,79.1,6.0,8.0,2.0,2.0,Bayer Leverkusen,17.0,Midfield
Amine Adli,31.0,fr FRA,AM,21-223,75.0,0.0,0.0,47.0,2.0,0.0,0.0,1.0,1.0,14.0,2.0,0.0,2.0,0.0,0.1,40.0,82.5,2.0,4.0,1.0,2.0,Bayer Leverkusen,17.0,Midfield
Paulinho,7.0,br BRA,AM,21-157,15.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,75.0,0.0,1.0,1.0,2.0,Bayer Leverkusen,17.0,Midfield
Kerem Demirbay,10.0,de GER,CM,28-169,86.0,0.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,0.0,0.0,0.1,48.0,68.8,1.0,7.0,1.0,1.0,Bayer Leverkusen,17.0,Midfield
Zidan Sertdemir,29.0,dk DEN,CM,16-318,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Bayer Leverkusen,17.0,Midfield
Robert Andrich,8.0,de GER,CM,27-088,90.0,0.0,0.0,51.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,1.0,2.0,0.0,0.0,44.0,79.5,2.0,0.0,0.0,0.0,Bayer Leverkusen,17.0,Midfield
Charles Aránguiz,20.0,cl CHI,DM,32-246,79.0,1.0,0.0,56.0,1.0,0.0,0.0,2.0,2.0,16.0,0.0,3.0,2.0,0.8,0.0,49.0,77.6,4.0,3.0,1.0,1.0,Bayer Leverkusen,17.0,Midfield
Exequiel Palacios,25.0,ar ARG,DM,23-075,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,9.0,66.7,2.0,1.0,0.0,0.0,Bayer Leverkusen,17.0,Midfield
Daley Sinkgraven,22.0,nl NED,LB,26-168,86.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,2.0,0.0,0.0,50.0,68.0,5.0,4.0,2.0,2.0,Bayer Leverkusen,17.0,Defender
Mitchel Bakker,5.0,nl NED,LB,21-182,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,Bayer Leverkusen,17.0,Defender
Jonathan Tah,4.0,de GER,CB,25-311,90.0,0.0,1.0,92.0,1.0,1.0,0.0,1.0,0.0,6.0,1.0,4.0,2.0,0.1,0.0,74.0,89.2,5.0,3.0,1.0,1.0,Bayer Leverkusen,17.0,Defender
Odilon Kossonou,6.0,ci CIV,CB,20-349,90.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,1.0,0.0,0.0,75.0,82.7,2.0,1.0,1.0,1.0,Bayer Leverkusen,17.0,Defender
Jeremie Frimpong,30.0,nl NED,RB,21-009,90.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,4.0,0.0,0.0,57.0,80.7,1.0,12.0,0.0,0.0,Bayer Leverkusen,17.0,Defender
Lukáš Hrádecký,1.0,fi FIN,GK,32-025,90.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,78.6,0.0,0.0,0.0,0.0,Bayer Leverkusen,17.0,Goalkeeper
Anthony Modeste,27.0,fr FRA,FW,33-249,90.0,1.0,0.0,26.0,0.0,0.0,0.0,5.0,2.0,15.0,1.0,0.0,0.0,0.8,0.0,11.0,72.7,1.0,0.0,2.0,4.0,Köln,17.0,Forward
Sebastian Andersson,9.0,se SWE,FW,30-157,56.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.1,15.0,40.0,2.0,0.0,0.0,0.0,Köln,17.0,Forward
