player,team,matchweek,date,start11
Ibrahima Diallo,Southampton,6.0,2020-10-25,False
Jake Vokins,Southampton,6.0,2020-10-25,False
Dan Nlundulu,Southampton,6.0,2020-10-25,False
Jordan Pickford,Everton,6.0,2020-10-25,True
Michael Keane,Everton,6.0,2020-10-25,True
Allan,Everton,6.0,2020-10-25,True
Dominic Calvert-Lewin,Everton,6.0,2020-10-25,True
Gylfi Sigurðsson,Everton,6.0,2020-10-25,True
Lucas Digne,Everton,6.0,2020-10-25,True
Yerry Mina,Everton,6.0,2020-10-25,True
Abdoulaye Doucouré,Everton,6.0,2020-10-25,True
Alex Iwobi,Everton,6.0,2020-10-25,True
James Rodríguez,Everton,6.0,2020-10-25,True
Ben Godfrey,Everton,6.0,2020-10-25,True
Robin Olsen,Everton,6.0,2020-10-25,False
Fabian Delph,Everton,6.0,2020-10-25,False
Niels Nkounkou,Everton,6.0,2020-10-25,False
Bernard,Everton,6.0,2020-10-25,False
André Gomes,Everton,6.0,2020-10-25,False
Anthony Gordon,Everton,6.0,2020-10-25,False
Tom Davies,Everton,6.0,2020-10-25,False
Rui Patrício,Wolverhampton Wanderers,6.0,2020-10-25,True
Pedro Neto,Wolverhampton Wanderers,6.0,2020-10-25,True
Rúben Neves,Wolverhampton Wanderers,6.0,2020-10-25,True
Raúl Jiménez,Wolverhampton Wanderers,6.0,2020-10-25,True
Daniel Podence,Wolverhampton Wanderers,6.0,2020-10-25,True
Willy Boly,Wolverhampton Wanderers,6.0,2020-10-25,True
Conor Coady,Wolverhampton Wanderers,6.0,2020-10-25,True
Nélson Semedo,Wolverhampton Wanderers,6.0,2020-10-25,True
Romain Saïss,Wolverhampton Wanderers,6.0,2020-10-25,True
Leander Dendoncker,Wolverhampton Wanderers,6.0,2020-10-25,True
Max Kilman,Wolverhampton Wanderers,6.0,2020-10-25,True
John Ruddy,Wolverhampton Wanderers,6.0,2020-10-25,False
Ki-Jana Hoever,Wolverhampton Wanderers,6.0,2020-10-25,False
Rayan Aït Nouri,Wolverhampton Wanderers,6.0,2020-10-25,False
Fernando Marçal,Wolverhampton Wanderers,6.0,2020-10-25,False
Fábio Silva,Wolverhampton Wanderers,6.0,2020-10-25,False
João Moutinho,Wolverhampton Wanderers,6.0,2020-10-25,False
Adama Traoré,Wolverhampton Wanderers,6.0,2020-10-25,False
Karl Darlow,Newcastle United,6.0,2020-10-25,True
Fabian Schär,Newcastle United,6.0,2020-10-25,True
Jamaal Lascelles,Newcastle United,6.0,2020-10-25,True
Allan Saint-Maximin,Newcastle United,6.0,2020-10-25,True
Callum Wilson,Newcastle United,6.0,2020-10-25,True
Jamal Lewis,Newcastle United,6.0,2020-10-25,True
Jeff Hendrick,Newcastle United,6.0,2020-10-25,True
Federico Fernández,Newcastle United,6.0,2020-10-25,True
Ryan Fraser,Newcastle United,6.0,2020-10-25,True
Jacob Murphy,Newcastle United,6.0,2020-10-25,True
Miguel Almirón,Newcastle United,6.0,2020-10-25,True
Mark Gillespie,Newcastle United,6.0,2020-10-25,False
Andy Carroll,Newcastle United,6.0,2020-10-25,False
Joelinton,Newcastle United,6.0,2020-10-25,False
Isaac Hayden,Newcastle United,6.0,2020-10-25,False
Emil Krafth,Newcastle United,6.0,2020-10-25,False
Javier Manquillo,Newcastle United,6.0,2020-10-25,False
Sean Longstaff,Newcastle United,6.0,2020-10-25,False
Bernd Leno,Arsenal,6.0,2020-10-25,True
Héctor Bellerín,Arsenal,6.0,2020-10-25,True
Kieran Tierney,Arsenal,6.0,2020-10-25,True
Gabriel Dos Santos,Arsenal,6.0,2020-10-25,True
Bukayo Saka,Arsenal,6.0,2020-10-25,True
Dani Ceballos,Arsenal,6.0,2020-10-25,True
Alexandre Lacazette,Arsenal,6.0,2020-10-25,True
Pierre-Emerick Aubameyang,Arsenal,6.0,2020-10-25,True
Thomas Partey,Arsenal,6.0,2020-10-25,True
David Luiz,Arsenal,6.0,2020-10-25,True
Granit Xhaka,Arsenal,6.0,2020-10-25,True
Rúnar Alex Rúnarsson,Arsenal,6.0,2020-10-25,False
Ainsley Maitland-Niles,Arsenal,6.0,2020-10-25,False
Nicolas Pépé,Arsenal,6.0,2020-10-25,False
Shkodran Mustafi,Arsenal,6.0,2020-10-25,False
Mohamed Elneny,Arsenal,6.0,2020-10-25,False
Joe Willock,Arsenal,6.0,2020-10-25,False
Eddie Nketiah,Arsenal,6.0,2020-10-25,False
Kasper Schmeichel,Leicester City,6.0,2020-10-25,True
James Justin,Leicester City,6.0,2020-10-25,True
Wesley Fofana,Leicester City,6.0,2020-10-25,True
Jonny Evans,Leicester City,6.0,2020-10-25,True
Youri Tielemans,Leicester City,6.0,2020-10-25,True
James Maddison,Leicester City,6.0,2020-10-25,True
Harvey Barnes,Leicester City,6.0,2020-10-25,True
Nampalys Mendy,Leicester City,6.0,2020-10-25,True
Dennis Praet,Leicester City,6.0,2020-10-25,True
Timothy Castagne,Leicester City,6.0,2020-10-25,True
Christian Fuchs,Leicester City,6.0,2020-10-25,True
Danny Ward,Leicester City,6.0,2020-10-25,False
Wes Morgan,Leicester City,6.0,2020-10-25,False
Jamie Vardy,Leicester City,6.0,2020-10-25,False
Marc Albrighton,Leicester City,6.0,2020-10-25,False
Kelechi Iheanacho,Leicester City,6.0,2020-10-25,False
Cengiz Ünder,Leicester City,6.0,2020-10-25,False
Hamza Choudhury,Leicester City,6.0,2020-10-25,False
Mathew Ryan,Brighton & Hove Albion,6.0,2020-10-26,True
Tariq Lamptey,Brighton & Hove Albion,6.0,2020-10-26,True
Ben White,Brighton & Hove Albion,6.0,2020-10-26,True
Adam Webster,Brighton & Hove Albion,6.0,2020-10-26,True
Yves Bissouma,Brighton & Hove Albion,6.0,2020-10-26,True
Neal Maupay,Brighton & Hove Albion,6.0,2020-10-26,True
Leandro Trossard,Brighton & Hove Albion,6.0,2020-10-26,True
Adam Lallana,Brighton & Hove Albion,6.0,2020-10-26,True
Solly March,Brighton & Hove Albion,6.0,2020-10-26,True
Dan Burn,Brighton & Hove Albion,6.0,2020-10-26,True
Joël Veltman,Brighton & Hove Albion,6.0,2020-10-26,True
Jason Steele,Brighton & Hove Albion,6.0,2020-10-26,False
Aaron Connolly,Brighton & Hove Albion,6.0,2020-10-26,False
Alexis Mac Allister,Brighton & Hove Albion,6.0,2020-10-26,False
Pascal Groß,Brighton & Hove Albion,6.0,2020-10-26,False
Steven Alzate,Brighton & Hove Albion,6.0,2020-10-26,False
Danny Welbeck,Brighton & Hove Albion,6.0,2020-10-26,False
Bernardo,Brighton & Hove Albion,6.0,2020-10-26,False
Sam Johnstone,West Bromwich Albion,6.0,2020-10-26,True
Darnell Furlong,West Bromwich Albion,6.0,2020-10-26,True
Semi Ajayi,West Bromwich Albion,6.0,2020-10-26,True
Jake Livermore,West Bromwich Albion,6.0,2020-10-26,True
Grady Diangana,West Bromwich Albion,6.0,2020-10-26,True
Matheus Pereira,West Bromwich Albion,6.0,2020-10-26,True
Conor Townsend,West Bromwich Albion,6.0,2020-10-26,True
Filip Krovinović,West Bromwich Albion,6.0,2020-10-26,True
Conor Gallagher,West Bromwich Albion,6.0,2020-10-26,True
Branislav Ivanović,West Bromwich Albion,6.0,2020-10-26,True
Karlan Grant,West Bromwich Albion,6.0,2020-10-26,True
David Button,West Bromwich Albion,6.0,2020-10-26,False
Kieran Gibbs,West Bromwich Albion,6.0,2020-10-26,False
Kyle Bartley,West Bromwich Albion,6.0,2020-10-26,False
Callum Robinson,West Bromwich Albion,6.0,2020-10-26,False
Matt Phillips,West Bromwich Albion,6.0,2020-10-26,False
Rekeem Harper,West Bromwich Albion,6.0,2020-10-26,False
Kyle Edwards,West Bromwich Albion,6.0,2020-10-26,False
Nick Pope,Burnley,6.0,2020-10-26,True
Matthew Lowton,Burnley,6.0,2020-10-26,True
Charlie Taylor,Burnley,6.0,2020-10-26,True
James Tarkowski,Burnley,6.0,2020-10-26,True
Jóhann Berg Guðmundsson,Burnley,6.0,2020-10-26,True
Josh Brownhill,Burnley,6.0,2020-10-26,True
Chris Wood,Burnley,6.0,2020-10-26,True
Ashley Barnes,Burnley,6.0,2020-10-26,True
Dwight McNeil,Burnley,6.0,2020-10-26,True
Ashley Westwood,Burnley,6.0,2020-10-26,True
Kevin Long,Burnley,6.0,2020-10-26,True
Bailey Peacock-Farrell,Burnley,6.0,2020-10-26,False
Robbie Brady,Burnley,6.0,2020-10-26,False
Dale Stephens,Burnley,6.0,2020-10-26,False
Jay Rodriguez,Burnley,6.0,2020-10-26,False
Matěj Vydra,Burnley,6.0,2020-10-26,False
Jimmy Dunne,Burnley,6.0,2020-10-26,False
Josh Benson,Burnley,6.0,2020-10-26,False
Hugo Lloris,Tottenham Hotspur,6.0,2020-10-26,True
Matt Doherty,Tottenham Hotspur,6.0,2020-10-26,True
Toby Alderweireld,Tottenham Hotspur,6.0,2020-10-26,True
Pierre Højbjerg,Tottenham Hotspur,6.0,2020-10-26,True
Son Heung-min,Tottenham Hotspur,6.0,2020-10-26,True
Harry Kane,Tottenham Hotspur,6.0,2020-10-26,True
Eric Dier,Tottenham Hotspur,6.0,2020-10-26,True
Moussa Sissoko,Tottenham Hotspur,6.0,2020-10-26,True
Lucas Moura,Tottenham Hotspur,6.0,2020-10-26,True
Tanguy Ndombele,Tottenham Hotspur,6.0,2020-10-26,True
Ben Davies,Tottenham Hotspur,6.0,2020-10-26,True
Joe Hart,Tottenham Hotspur,6.0,2020-10-26,False
Sergio Reguilón,Tottenham Hotspur,6.0,2020-10-26,False
Gareth Bale,Tottenham Hotspur,6.0,2020-10-26,False
Érik Lamela,Tottenham Hotspur,6.0,2020-10-26,False
Joe Rodon,Tottenham Hotspur,6.0,2020-10-26,False
Giovani Lo Celso,Tottenham Hotspur,6.0,2020-10-26,False
Carlos Vinícius,Tottenham Hotspur,6.0,2020-10-26,False
Rui Patrício,Wolverhampton Wanderers,7.0,2020-10-30,True
Rayan Aït Nouri,Wolverhampton Wanderers,7.0,2020-10-30,True
Pedro Neto,Wolverhampton Wanderers,7.0,2020-10-30,True
Rúben Neves,Wolverhampton Wanderers,7.0,2020-10-30,True
Raúl Jiménez,Wolverhampton Wanderers,7.0,2020-10-30,True
Daniel Podence,Wolverhampton Wanderers,7.0,2020-10-30,True
Willy Boly,Wolverhampton Wanderers,7.0,2020-10-30,True
Conor Coady,Wolverhampton Wanderers,7.0,2020-10-30,True
Nélson Semedo,Wolverhampton Wanderers,7.0,2020-10-30,True
Leander Dendoncker,Wolverhampton Wanderers,7.0,2020-10-30,True
Max Kilman,Wolverhampton Wanderers,7.0,2020-10-30,True
John Ruddy,Wolverhampton Wanderers,7.0,2020-10-30,False
Ki-Jana Hoever,Wolverhampton Wanderers,7.0,2020-10-30,False
Fábio Silva,Wolverhampton Wanderers,7.0,2020-10-30,False
Romain Saïss,Wolverhampton Wanderers,7.0,2020-10-30,False
João Moutinho,Wolverhampton Wanderers,7.0,2020-10-30,False
Adama Traoré,Wolverhampton Wanderers,7.0,2020-10-30,False
Owen Otasowie,Wolverhampton Wanderers,7.0,2020-10-30,False
Vicente Guaita,Crystal Palace,7.0,2020-10-30,True
Patrick van Aanholt,Crystal Palace,7.0,2020-10-30,True
Luka Milivojević,Crystal Palace,7.0,2020-10-30,True
Scott Dann,Crystal Palace,7.0,2020-10-30,True
Cheikhou Kouyaté,Crystal Palace,7.0,2020-10-30,True
Andros Townsend,Crystal Palace,7.0,2020-10-30,True
Wilfried Zaha,Crystal Palace,7.0,2020-10-30,True
Jeffrey Schlupp,Crystal Palace,7.0,2020-10-30,True
Nathaniel Clyne,Crystal Palace,7.0,2020-10-30,True
Michy Batshuayi,Crystal Palace,7.0,2020-10-30,True
Jaïro Riedewald,Crystal Palace,7.0,2020-10-30,True
Stephen Henderson,Crystal Palace,7.0,2020-10-30,False
Jordan Ayew,Crystal Palace,7.0,2020-10-30,False
Mamadou Sakho,Crystal Palace,7.0,2020-10-30,False
James McArthur,Crystal Palace,7.0,2020-10-30,False
Christian Benteke,Crystal Palace,7.0,2020-10-30,False
Eberechi Eze,Crystal Palace,7.0,2020-10-30,False
Martin Kelly,Crystal Palace,7.0,2020-10-30,False
Aaron Ramsdale,Sheffield United,7.0,2020-10-31,True
George Baldock,Sheffield United,7.0,2020-10-31,True
Enda Stevens,Sheffield United,7.0,2020-10-31,True
Chris Basham,Sheffield United,7.0,2020-10-31,True
Sander Berge,Sheffield United,7.0,2020-10-31,True
Oliver McBurnie,Sheffield United,7.0,2020-10-31,True
John Egan,Sheffield United,7.0,2020-10-31,True
Max Lowe,Sheffield United,7.0,2020-10-31,True
Ethan Ampadu,Sheffield United,7.0,2020-10-31,True
Ben Osborn,Sheffield United,7.0,2020-10-31,True
Rhian Brewster,Sheffield United,7.0,2020-10-31,True
Michael Verrips,Sheffield United,7.0,2020-10-31,False
John Lundstram,Sheffield United,7.0,2020-10-31,False
Billy Sharp,Sheffield United,7.0,2020-10-31,False
Oliver Burke,Sheffield United,7.0,2020-10-31,False
Oliver Norwood,Sheffield United,7.0,2020-10-31,False
David McGoldrick,Sheffield United,7.0,2020-10-31,False
Jack Robinson,Sheffield United,7.0,2020-10-31,False
Ederson,Manchester City,7.0,2020-10-31,True
Kyle Walker,Manchester City,7.0,2020-10-31,True
Rúben Dias,Manchester City,7.0,2020-10-31,True
Raheem Sterling,Manchester City,7.0,2020-10-31,True
Aymeric Laporte,Manchester City,7.0,2020-10-31,True
Rodri,Manchester City,7.0,2020-10-31,True
Kevin De Bruyne,Manchester City,7.0,2020-10-31,True
Bernardo Silva,Manchester City,7.0,2020-10-31,True
Ferrán Torres,Manchester City,7.0,2020-10-31,True
Riyad Mahrez,Manchester City,7.0,2020-10-31,True
João Cancelo,Manchester City,7.0,2020-10-31,True
James Trafford,Manchester City,7.0,2020-10-31,False
John Stones,Manchester City,7.0,2020-10-31,False
Nathan Aké,Manchester City,7.0,2020-10-31,False
İlkay Gündoğan,Manchester City,7.0,2020-10-31,False
Oleksandr Zinchenko,Manchester City,7.0,2020-10-31,False
Phil Foden,Manchester City,7.0,2020-10-31,False
Eric García,Manchester City,7.0,2020-10-31,False
Nick Pope,Burnley,7.0,2020-10-31,True
Matthew Lowton,Burnley,7.0,2020-10-31,True
Charlie Taylor,Burnley,7.0,2020-10-31,True
James Tarkowski,Burnley,7.0,2020-10-31,True
Josh Brownhill,Burnley,7.0,2020-10-31,True
Chris Wood,Burnley,7.0,2020-10-31,True
Ashley Barnes,Burnley,7.0,2020-10-31,True
Dwight McNeil,Burnley,7.0,2020-10-31,True
Dale Stephens,Burnley,7.0,2020-10-31,True
Ashley Westwood,Burnley,7.0,2020-10-31,True
Kevin Long,Burnley,7.0,2020-10-31,True
Bailey Peacock-Farrell,Burnley,7.0,2020-10-31,False
Robbie Brady,Burnley,7.0,2020-10-31,False
Jay Rodriguez,Burnley,7.0,2020-10-31,False
Matěj Vydra,Burnley,7.0,2020-10-31,False
Max Thompson,Burnley,7.0,2020-10-31,False
Jimmy Dunne,Burnley,7.0,2020-10-31,False
Lewis Richardson,Burnley,7.0,2020-10-31,False
Edouard Mendy,Chelsea,7.0,2020-10-31,True
Thiago Silva,Chelsea,7.0,2020-10-31,True
N'Golo Kanté,Chelsea,7.0,2020-10-31,True
Tammy Abraham,Chelsea,7.0,2020-10-31,True
Timo Werner,Chelsea,7.0,2020-10-31,True
Kurt Zouma,Chelsea,7.0,2020-10-31,True
Mason Mount,Chelsea,7.0,2020-10-31,True
Ben Chilwell,Chelsea,7.0,2020-10-31,True
Hakim Ziyech,Chelsea,7.0,2020-10-31,True
Reece James,Chelsea,7.0,2020-10-31,True
Kai Havertz,Chelsea,7.0,2020-10-31,True
Willy Caballero,Chelsea,7.0,2020-10-31,False
Karlo Ziger,Chelsea,7.0,2020-10-31,False
Antonio Rüdiger,Chelsea,7.0,2020-10-31,False
Jorginho,Chelsea,7.0,2020-10-31,False
Olivier Giroud,Chelsea,7.0,2020-10-31,False
Callum Hudson-Odoi,Chelsea,7.0,2020-10-31,False
César Azpilicueta,Chelsea,7.0,2020-10-31,False
Alisson,Liverpool,7.0,2020-10-31,True
Georginio Wijnaldum,Liverpool,7.0,2020-10-31,True
Roberto Firmino,Liverpool,7.0,2020-10-31,True
Sadio Mané,Liverpool,7.0,2020-10-31,True
Mohamed Salah,Liverpool,7.0,2020-10-31,True
Joe Gomez,Liverpool,7.0,2020-10-31,True
Jordan Henderson,Liverpool,7.0,2020-10-31,True
Curtis Jones,Liverpool,7.0,2020-10-31,True
Andrew Robertson,Liverpool,7.0,2020-10-31,True
Nathaniel Phillips,Liverpool,7.0,2020-10-31,True
Trent Alexander-Arnold,Liverpool,7.0,2020-10-31,True
Adrián,Liverpool,7.0,2020-10-31,False
James Milner,Liverpool,7.0,2020-10-31,False
Takumi Minamino,Liverpool,7.0,2020-10-31,False
Diogo Jota,Liverpool,7.0,2020-10-31,False
Xherdan Shaqiri,Liverpool,7.0,2020-10-31,False
Rhys Williams,Liverpool,7.0,2020-10-31,False
Neco Williams,Liverpool,7.0,2020-10-31,False
Łukasz Fabiański,West Ham United,7.0,2020-10-31,True
Aaron Cresswell,West Ham United,7.0,2020-10-31,True
Fabián Balbuena,West Ham United,7.0,2020-10-31,True
Vladimír Coufal,West Ham United,7.0,2020-10-31,True
Pablo Fornals,West Ham United,7.0,2020-10-31,True
Jarrod Bowen,West Ham United,7.0,2020-10-31,True
Angelo Ogbonna,West Ham United,7.0,2020-10-31,True
Sébastien Haller,West Ham United,7.0,2020-10-31,True
Arthur Masuaku,West Ham United,7.0,2020-10-31,True
Tomáš Souček,West Ham United,7.0,2020-10-31,True
Declan Rice,West Ham United,7.0,2020-10-31,True
Darren Randolph,West Ham United,7.0,2020-10-31,False
Andriy Yarmolenko,West Ham United,7.0,2020-10-31,False
Saïd Benrahma,West Ham United,7.0,2020-10-31,False
Manuel Lanzini,West Ham United,7.0,2020-10-31,False
Robert Snodgrass,West Ham United,7.0,2020-10-31,False
Issa Diop,West Ham United,7.0,2020-10-31,False
Ryan Fredericks,West Ham United,7.0,2020-10-31,False
Emiliano Martínez,Aston Villa,7.0,2020-11-01,True
Matty Cash,Aston Villa,7.0,2020-11-01,True
Ezri Konsa,Aston Villa,7.0,2020-11-01,True
Tyrone Mings,Aston Villa,7.0,2020-11-01,True
Douglas Luiz,Aston Villa,7.0,2020-11-01,True
John McGinn,Aston Villa,7.0,2020-11-01,True
Jack Grealish,Aston Villa,7.0,2020-11-01,True
Ollie Watkins,Aston Villa,7.0,2020-11-01,True
Bertrand Traoré,Aston Villa,7.0,2020-11-01,True
Matt Targett,Aston Villa,7.0,2020-11-01,True
Ross Barkley,Aston Villa,7.0,2020-11-01,True
Jed Steer,Aston Villa,7.0,2020-11-01,False
Conor Hourihane,Aston Villa,7.0,2020-11-01,False
Trézéguet,Aston Villa,7.0,2020-11-01,False
Marvelous Nakamba,Aston Villa,7.0,2020-11-01,False
Björn Engels,Aston Villa,7.0,2020-11-01,False
Ahmed Elmohamady,Aston Villa,7.0,2020-11-01,False
Keinan Davis,Aston Villa,7.0,2020-11-01,False
Alex McCarthy,Southampton,7.0,2020-11-01,True
Kyle Walker-Peters,Southampton,7.0,2020-11-01,True
Ryan Bertrand,Southampton,7.0,2020-11-01,True
Jannik Vestergaard,Southampton,7.0,2020-11-01,True
Oriol Romeu,Southampton,7.0,2020-11-01,True
James Ward-Prowse,Southampton,7.0,2020-11-01,True
Danny Ings,Southampton,7.0,2020-11-01,True
Che Adams,Southampton,7.0,2020-11-01,True
Stuart Armstrong,Southampton,7.0,2020-11-01,True
Theo Walcott,Southampton,7.0,2020-11-01,True
Jan Bednarek,Southampton,7.0,2020-11-01,True
Fraser Forster,Southampton,7.0,2020-11-01,False
Jack Stephens,Southampton,7.0,2020-11-01,False
Shane Long,Southampton,7.0,2020-11-01,False
Nathan Redmond,Southampton,7.0,2020-11-01,False
Moussa Djenepo,Southampton,7.0,2020-11-01,False
Ibrahima Diallo,Southampton,7.0,2020-11-01,False
Dan Nlundulu,Southampton,7.0,2020-11-01,False
Karl Darlow,Newcastle United,7.0,2020-11-01,True
Fabian Schär,Newcastle United,7.0,2020-11-01,True
Jamaal Lascelles,Newcastle United,7.0,2020-11-01,True
Allan Saint-Maximin,Newcastle United,7.0,2020-11-01,True
Callum Wilson,Newcastle United,7.0,2020-11-01,True
Jamal Lewis,Newcastle United,7.0,2020-11-01,True
Jeff Hendrick,Newcastle United,7.0,2020-11-01,True
Federico Fernández,Newcastle United,7.0,2020-11-01,True
Jacob Murphy,Newcastle United,7.0,2020-11-01,True
Miguel Almirón,Newcastle United,7.0,2020-11-01,True
Sean Longstaff,Newcastle United,7.0,2020-11-01,True
Mark Gillespie,Newcastle United,7.0,2020-11-01,False
Ciaran Clark,Newcastle United,7.0,2020-11-01,False
Andy Carroll,Newcastle United,7.0,2020-11-01,False
Joelinton,Newcastle United,7.0,2020-11-01,False
Isaac Hayden,Newcastle United,7.0,2020-11-01,False
Javier Manquillo,Newcastle United,7.0,2020-11-01,False
Ryan Fraser,Newcastle United,7.0,2020-11-01,False
Robin Olsen,Everton,7.0,2020-11-01,True
Jonjoe Kenny,Everton,7.0,2020-11-01,True
Michael Keane,Everton,7.0,2020-11-01,True
Allan,Everton,7.0,2020-11-01,True
Fabian Delph,Everton,7.0,2020-11-01,True
Dominic Calvert-Lewin,Everton,7.0,2020-11-01,True
Gylfi Sigurðsson,Everton,7.0,2020-11-01,True
Yerry Mina,Everton,7.0,2020-11-01,True
Abdoulaye Doucouré,Everton,7.0,2020-11-01,True
Niels Nkounkou,Everton,7.0,2020-11-01,True
André Gomes,Everton,7.0,2020-11-01,True
Jordan Pickford,Everton,7.0,2020-11-01,False
Cenk Tosun,Everton,7.0,2020-11-01,False
Alex Iwobi,Everton,7.0,2020-11-01,False
Bernard,Everton,7.0,2020-11-01,False
Anthony Gordon,Everton,7.0,2020-11-01,False
Jarrad Branthwaite,Everton,7.0,2020-11-01,False
Ellis Simms,Everton,7.0,2020-11-01,False
David de Gea,Manchester United,7.0,2020-11-01,True
Victor Lindelöf,Manchester United,7.0,2020-11-01,True
Harry Maguire,Manchester United,7.0,2020-11-01,True
Paul Pogba,Manchester United,7.0,2020-11-01,True
Marcus Rashford,Manchester United,7.0,2020-11-01,True
Mason Greenwood,Manchester United,7.0,2020-11-01,True
Fred,Manchester United,7.0,2020-11-01,True
Bruno Fernandes,Manchester United,7.0,2020-11-01,True
Luke Shaw,Manchester United,7.0,2020-11-01,True
Aaron Wan-Bissaka,Manchester United,7.0,2020-11-01,True
Scott McTominay,Manchester United,7.0,2020-11-01,True
Dean Henderson,Manchester United,7.0,2020-11-01,False
Edinson Cavani,Manchester United,7.0,2020-11-01,False
Juan Mata,Manchester United,7.0,2020-11-01,False
Nemanja Matić,Manchester United,7.0,2020-11-01,False
Brandon Williams,Manchester United,7.0,2020-11-01,False
Donny van de Beek,Manchester United,7.0,2020-11-01,False
Axel Tuanzebe,Manchester United,7.0,2020-11-01,False
Bernd Leno,Arsenal,7.0,2020-11-01,True
Héctor Bellerín,Arsenal,7.0,2020-11-01,True
Kieran Tierney,Arsenal,7.0,2020-11-01,True
Gabriel Dos Santos,Arsenal,7.0,2020-11-01,True
Bukayo Saka,Arsenal,7.0,2020-11-01,True
Alexandre Lacazette,Arsenal,7.0,2020-11-01,True
Willian,Arsenal,7.0,2020-11-01,True
Pierre-Emerick Aubameyang,Arsenal,7.0,2020-11-01,True
Rob Holding,Arsenal,7.0,2020-11-01,True
Thomas Partey,Arsenal,7.0,2020-11-01,True
Mohamed Elneny,Arsenal,7.0,2020-11-01,True
Rúnar Alex Rúnarsson,Arsenal,7.0,2020-11-01,False
Dani Ceballos,Arsenal,7.0,2020-11-01,False
Ainsley Maitland-Niles,Arsenal,7.0,2020-11-01,False
Nicolas Pépé,Arsenal,7.0,2020-11-01,False
Shkodran Mustafi,Arsenal,7.0,2020-11-01,False
Eddie Nketiah,Arsenal,7.0,2020-11-01,False
Granit Xhaka,Arsenal,7.0,2020-11-01,False
Hugo Lloris,Tottenham Hotspur,7.0,2020-11-01,True
Matt Doherty,Tottenham Hotspur,7.0,2020-11-01,True
Sergio Reguilón,Tottenham Hotspur,7.0,2020-11-01,True
Toby Alderweireld,Tottenham Hotspur,7.0,2020-11-01,True
Pierre Højbjerg,Tottenham Hotspur,7.0,2020-11-01,True
Son Heung-min,Tottenham Hotspur,7.0,2020-11-01,True
Harry Kane,Tottenham Hotspur,7.0,2020-11-01,True
Érik Lamela,Tottenham Hotspur,7.0,2020-11-01,True
Eric Dier,Tottenham Hotspur,7.0,2020-11-01,True
Moussa Sissoko,Tottenham Hotspur,7.0,2020-11-01,True
Tanguy Ndombele,Tottenham Hotspur,7.0,2020-11-01,True
Joe Hart,Tottenham Hotspur,7.0,2020-11-01,False
